Iteration,Cost,Temperature,Sequence
0,62,100,5 2 6 4 3 1
1,40,99,5 3 6 4 2 1
2,52,98,5 4 6 3 2 1
3,54,97,5 4 6 1 2 3
4,48,96,5 6 4 1 2 3
5,55,95,5 6 4 1 3 2
6,47,94,1 6 4 5 3 2
7,49,93,6 1 4 5 3 2
8,53,92,6 4 1 5 3 2
9,47,91,6 4 1 2 3 5
10,63,90,6 4 1 3 2 5
11,57,89,6 4 2 3 1 5
12,43,88,6 4 2 1 3 5
13,43,87,6 5 2 1 3 4
14,41,86,6 5 1 2 3 4
15,55,85,6 1 5 2 3 4
16,59,84,4 1 5 2 3 6
17,55,83,6 1 5 2 3 4
18,59,82,6 1 3 2 5 4
19,47,81,6 1 3 5 2 4
20,59,80,6 1 3 2 5 4
21,61,79,3 1 6 2 5 4
22,51,78,3 1 4 2 5 6
23,46,77,6 1 4 2 5 3
24,48,76,6 4 1 2 5 3
25,48,75,6 4 1 2 5 3
26,36,74,6 5 1 2 4 3
27,36,73,5 6 1 2 4 3
28,50,72,4 6 1 2 5 3
29,62,71,4 6 3 2 5 1
30,48,70,4 6 3 5 2 1
31,54,69,3 6 4 5 2 1
32,58,68,3 6 2 5 4 1
33,60,67,4 6 2 5 3 1
34,48,66,4 6 3 5 2 1
35,42,65,4 2 3 5 6 1
36,44,64,4 2 6 5 3 1
37,56,63,4 5 6 2 3 1
38,50,62,2 5 6 4 3 1
39,52,61,2 5 6 4 1 3
40,52,60,2 5 6 4 1 3
41,45,59,2 5 6 3 1 4
42,53,58,2 5 4 3 1 6
43,55,57,2 6 4 3 1 5
44,47,56,3 6 4 2 1 5
45,53,55,3 4 6 2 1 5
46,49,54,2 4 6 3 1 5
47,55,53,2 6 4 3 1 5
48,45,52,5 6 4 3 1 2
49,43,51,4 6 5 3 1 2
50,45,50,4 6 3 5 1 2
51,49,49,4 2 3 5 1 6
52,57,48,4 1 3 5 2 6
53,47,47,4 1 3 5 6 2
54,45,46,4 1 6 5 3 2
55,39,45,4 3 6 5 1 2
56,42,44,4 3 6 5 2 1
57,39,43,4 3 6 5 1 2
58,45,42,4 6 3 5 1 2
59,35,41,1 6 3 5 4 2
60,50,40,1 6 2 5 4 3
61,36,39,1 2 6 5 4 3
62,36,38,1 2 6 5 4 3
63,42,37,1 2 6 4 5 3
64,44,36,6 2 1 4 5 3
65,44,35,6 2 1 4 5 3
66,42,34,1 2 6 4 5 3
67,30,33,1 2 4 6 5 3
68,56,32,1 5 4 6 2 3
69,55,31,1 3 4 6 2 5
70,33,30,1 2 4 6 3 5
71,33,29,1 2 5 6 3 4
72,39,28,1 2 5 3 6 4
73,39,27,2 1 5 3 6 4
74,35,26,2 1 6 3 5 4
75,42,25,2 1 6 4 5 3
76,39,24,2 1 3 4 5 6
77,43,23,3 1 2 4 5 6
78,41,22,4 1 2 3 5 6
79,41,21,4 1 2 3 5 6
80,57,20,4 1 3 2 5 6
81,45,19,1 4 3 2 5 6
82,35,18,1 4 2 3 5 6
83,25,17,1 2 4 3 5 6
84,27,16,1 2 4 3 6 5
85,30,15,1 2 4 5 6 3
86,30,14,1 2 4 5 6 3
87,31,13,1 2 4 5 3 6
88,41,12,1 2 5 4 3 6
89,37,11,1 2 3 4 5 6
90,56,10,6 2 3 4 5 1
91,58,9,6 2 5 4 3 1
92,57,8,6 2 5 1 3 4
93,57,7,6 2 5 1 3 4
94,59,6,6 2 3 1 5 4
95,59,5,6 4 3 1 5 2
96,43,4,6 4 3 5 1 2
97,35,3,1 4 3 5 6 2
98,35,2,1 4 3 5 6 2
99,35,1,1 4 3 5 6 2
