Iteration,Cost,Temperature,Sequence
0,17,1,2 3 1
1,17,1,2 3 1
2,17,1,2 3 1
3,17,1,2 3 1
4,17,1,2 3 1
5,17,1,2 3 1
6,17,1,2 3 1
7,17,1,2 3 1
8,17,1,2 3 1
9,17,1,2 3 1
10,17,1,2 3 1
11,17,1,2 3 1
12,17,1,2 3 1
13,17,1,2 3 1
14,17,1,2 3 1
15,17,1,2 3 1
16,17,1,2 3 1
17,17,1,2 3 1
18,17,1,2 3 1
19,17,1,2 3 1
20,17,1,2 3 1
21,17,1,2 3 1
22,17,1,2 3 1
23,17,1,2 3 1
24,17,1,2 3 1
25,17,1,2 3 1
26,17,1,2 3 1
27,17,1,2 3 1
28,17,1,2 3 1
29,17,1,2 3 1
30,17,1,2 3 1
31,17,1,2 3 1
32,17,1,2 3 1
33,17,1,2 3 1
34,17,1,2 3 1
35,17,1,2 3 1
36,17,1,2 3 1
37,17,1,2 3 1
38,17,1,2 3 1
39,17,1,2 3 1
40,17,1,2 3 1
41,17,1,2 3 1
42,17,1,2 3 1
43,17,1,2 3 1
44,17,1,2 3 1
45,17,1,2 3 1
46,17,1,2 3 1
47,17,1,2 3 1
48,17,1,2 3 1
49,17,1,2 3 1
50,17,1,2 3 1
51,17,1,2 3 1
52,17,1,2 3 1
53,17,1,2 3 1
54,17,1,2 3 1
55,17,1,2 3 1
56,17,1,2 3 1
57,17,1,2 3 1
58,17,1,2 3 1
59,17,1,2 3 1
60,17,1,2 3 1
61,21,1,1 3 2
62,21,1,1 3 2
63,21,1,1 3 2
64,21,1,1 3 2
65,17,1,2 3 1
66,17,1,2 3 1
67,17,1,2 3 1
68,17,1,2 3 1
69,17,1,2 3 1
70,17,1,2 3 1
71,17,1,2 3 1
72,17,1,2 3 1
73,17,1,2 3 1
74,17,1,2 3 1
75,17,1,2 3 1
76,17,1,2 3 1
77,17,1,2 3 1
78,17,1,2 3 1
79,17,1,2 3 1
80,17,1,2 3 1
81,17,1,2 3 1
82,17,1,2 3 1
83,17,1,2 3 1
84,17,1,2 3 1
85,17,1,2 3 1
86,17,1,2 3 1
87,17,1,2 3 1
88,17,1,2 3 1
89,17,1,2 3 1
90,17,1,2 3 1
91,17,1,2 3 1
92,17,1,2 3 1
93,17,1,2 3 1
94,17,1,2 3 1
95,17,1,2 3 1
96,17,1,2 3 1
97,17,1,2 3 1
98,17,1,2 3 1
99,17,1,2 3 1
