Iteration;Cost;Temperature;Sequence
0;174;10000;1 4 20 2 7 10 14 16 12 19 3 8 13 18 9 15 17 11 5 6
1;178;9000;1 4 20 2 7 10 14 16 12 19 3 8 13 18 9 15 17 5 11 6
2;190;8100;1 4 20 2 7 10 14 12 16 19 3 8 13 18 9 15 17 5 11 6
3;194;7290;1 4 20 2 7 10 14 12 16 19 3 8 17 18 9 15 13 5 11 6
4;192;6561;1 4 20 2 7 10 14 11 16 19 3 8 17 18 9 15 13 5 12 6
5;200;5904,9;1 4 20 2 9 10 14 11 16 19 3 8 17 18 7 15 13 5 12 6
6;202;5314,41;1 4 20 2 9 10 14 11 16 19 3 8 17 5 7 15 13 18 12 6
7;200;4782,969;1 5 20 2 9 10 14 11 16 19 3 8 17 4 7 15 13 18 12 6
8;206;4304,672;1 5 20 2 9 10 14 11 16 19 3 8 17 4 12 15 13 18 7 6
9;224;3874,205;3 5 20 2 9 10 14 11 16 19 1 8 17 4 12 15 13 18 7 6
10;216;3486,784;15 5 20 2 9 10 14 11 16 19 1 8 17 4 12 3 13 18 7 6
11;222;3138,105;15 5 20 2 10 9 14 11 16 19 1 8 17 4 12 3 13 18 7 6
12;222;2824,295;15 5 20 2 10 9 14 11 16 1 19 8 17 4 12 3 13 18 7 6
13;212;2541,865;15 5 20 2 10 9 18 11 16 1 19 8 17 4 12 3 13 14 7 6
14;212;2287,679;15 5 20 2 10 11 18 9 16 1 19 8 17 4 12 3 13 14 7 6
15;208;2058,911;15 5 20 2 10 11 4 9 16 1 19 8 17 18 12 3 13 14 7 6
16;176;1853,02;15 5 1 2 10 11 4 9 16 20 19 8 17 18 12 3 13 14 7 6
17;199;1667,718;15 5 1 2 10 11 4 9 16 6 19 8 17 18 12 3 13 14 7 20
18;199;1500,946;15 3 1 2 10 11 4 9 16 6 19 8 17 18 12 5 13 14 7 20
19;197;1350,851;15 3 1 2 10 11 5 9 16 6 19 8 17 18 12 4 13 14 7 20
20;211;1215,766;15 3 1 2 10 11 17 9 16 6 19 8 5 18 12 4 13 14 7 20
21;203;1094,189;15 3 1 2 10 11 8 9 16 6 19 17 5 18 12 4 13 14 7 20
