Iteration;Cost;Temperature;Sequence
0;179;10000;16 12 18 1 13 14 19 7 15 6 4 20 17 8 11 5 3 9 10 2
1;185;9000;16 12 18 1 13 14 19 7 17 6 4 20 15 8 11 5 3 9 10 2
2;195;8100;14 12 18 1 13 16 19 7 17 6 4 20 15 8 11 5 3 9 10 2
3;197;7290;14 12 18 1 13 16 19 7 17 6 4 20 15 8 11 10 3 9 5 2
4;205;6561;14 12 18 1 13 16 19 7 17 3 4 20 15 8 11 10 6 9 5 2
5;211;5904,9;14 12 18 1 13 16 19 7 17 3 4 20 15 8 9 10 6 11 5 2
6;215;5314,41;14 12 18 1 13 16 19 7 17 3 10 20 15 8 9 4 6 11 5 2
7;221;4782,969;14 12 18 1 5 16 19 7 17 3 10 20 15 8 9 4 6 11 13 2
8;209;4304,672;14 12 18 1 5 16 15 7 17 3 10 20 19 8 9 4 6 11 13 2
9;221;3874,205;14 12 18 1 5 16 4 7 17 3 10 20 19 8 9 15 6 11 13 2
10;235;3486,784;14 7 18 1 5 16 4 12 17 3 10 20 19 8 9 15 6 11 13 2
11;237;3138,105;14 7 18 1 5 16 4 12 17 3 10 20 13 8 9 15 6 11 19 2
12;225;2824,295;14 7 18 1 5 11 4 12 17 3 10 20 13 8 9 15 6 16 19 2
13;221;2541,865;14 7 20 1 5 11 4 12 17 3 10 18 13 8 9 15 6 16 19 2
14;217;2287,679;14 7 20 1 5 11 4 12 17 18 10 3 13 8 9 15 6 16 19 2
15;205;2058,911;14 7 20 3 5 11 4 12 17 18 10 1 13 8 9 15 6 16 19 2
16;205;1853,02;14 7 20 3 5 11 2 12 17 18 10 1 13 8 9 15 6 16 19 4
17;197;1667,718;14 7 18 3 5 11 2 12 17 20 10 1 13 8 9 15 6 16 19 4
18;177;1500,946;14 7 9 3 5 11 2 12 17 20 10 1 13 8 18 15 6 16 19 4
19;155;1350,851;14 19 9 3 5 11 2 12 17 20 10 1 13 8 18 15 6 16 7 4
20;167;1215,766;14 6 9 3 5 11 2 12 17 20 10 1 13 8 18 15 19 16 7 4
21;157;1094,189;14 6 9 3 5 2 11 12 17 20 10 1 13 8 18 15 19 16 7 4
22;171;984,7705;14 3 9 6 5 2 11 12 17 20 10 1 13 8 18 15 19 16 7 4
23;167;886,2935;16 3 9 6 5 2 11 12 17 20 10 1 13 8 18 15 19 14 7 4
24;173;797,6641;16 3 9 6 5 2 11 12 17 7 10 1 13 8 18 15 19 14 20 4
25;173;717,8976;16 3 9 6 5 2 11 12 17 7 10 1 13 8 18 15 20 14 19 4
26;195;646,1078;16 20 9 6 5 2 11 12 17 7 10 1 13 8 18 15 3 14 19 4
27;211;581,4971;1 20 9 6 5 2 11 12 17 7 10 16 13 8 18 15 3 14 19 4
28;195;523,3474;1 20 9 6 5 3 11 12 17 7 10 16 13 8 18 15 2 14 19 4
29;187;471,0126;1 20 9 6 5 3 11 12 17 7 10 2 13 8 18 15 16 14 19 4
30;199;423,9113;1 20 9 6 5 3 11 12 17 8 10 2 13 7 18 15 16 14 19 4
31;193;381,5202;1 20 9 6 5 3 11 12 17 19 10 2 13 7 18 15 16 14 8 4
32;197;343,3682;1 20 3 6 5 9 11 12 17 19 10 2 13 7 18 15 16 14 8 4
33;197;309,0313;1 20 3 6 5 9 11 12 17 19 10 2 13 7 18 15 16 14 8 4
34;195;278,1282;1 20 3 6 5 9 11 12 17 19 10 2 13 7 4 15 16 14 8 18
35;217;250,3154;11 20 3 6 5 9 1 12 17 19 10 2 13 7 4 15 16 14 8 18
36;205;225,2838;11 20 6 3 5 9 1 12 17 19 10 2 13 7 4 15 16 14 8 18
37;201;202,7554;11 20 6 3 5 9 1 12 17 14 10 2 13 7 4 15 16 19 8 18
38;201;182,4799;11 20 6 7 5 9 1 12 17 14 10 2 13 3 4 15 16 19 8 18
39;185;164,2319;18 20 6 7 5 9 1 12 17 14 10 2 13 3 4 15 16 19 8 11
40;191;147,8087;18 20 6 7 5 9 1 12 17 14 10 2 13 3 4 15 19 16 8 11
41;181;133,0278;18 20 6 7 5 9 12 1 17 14 10 2 13 3 4 15 19 16 8 11
42;183;119,7251;18 20 15 7 5 9 12 1 17 14 10 2 13 3 4 6 19 16 8 11
43;203;107,7525;18 20 15 7 5 9 17 1 12 14 10 2 13 3 4 6 19 16 8 11
44;187;96,97729;18 20 15 7 5 9 8 1 12 14 10 2 13 3 4 6 19 16 17 11
45;181;87,27956;18 20 15 7 5 9 8 1 12 14 10 11 13 3 4 6 19 16 17 2
46;177;78,5516;18 20 15 7 12 9 8 1 5 14 10 11 13 3 4 6 19 16 17 2
47;171;70,69643;18 20 19 7 12 9 8 1 5 14 10 11 13 3 4 6 15 16 17 2
48;171;63,62679;18 20 19 7 12 9 8 1 5 14 10 11 13 3 4 6 15 16 17 2
49;179;57,26411;15 20 19 7 12 9 8 1 5 14 10 11 13 3 4 6 18 16 17 2
50;189;51,5377;15 11 19 7 12 9 8 1 5 14 10 20 13 3 4 6 18 16 17 2
51;199;46,38393;15 11 19 7 12 8 9 1 5 14 10 20 13 3 4 6 18 16 17 2
52;187;41,74553;15 11 19 7 12 8 4 1 5 14 10 20 13 3 9 6 18 16 17 2
53;159;37,57098;15 11 19 7 6 8 4 1 5 14 10 20 13 3 9 12 18 16 17 2
54;165;33,81388;15 10 19 7 6 8 4 1 5 14 11 20 13 3 9 12 18 16 17 2
55;151;30,43249;15 10 19 7 6 8 4 1 5 2 11 20 13 3 9 12 18 16 17 14
56;155;27,38924;15 5 19 7 6 8 4 1 10 2 11 20 13 3 9 12 18 16 17 14
57;151;24,65032;15 5 19 7 6 8 4 1 10 2 18 20 13 3 9 12 11 16 17 14
58;168;22,18529;15 5 19 7 14 8 4 1 10 2 18 20 13 3 9 12 11 16 17 6
59;180;19,96676;15 5 19 7 14 8 4 1 10 2 18 20 9 3 13 12 11 16 17 6
60;180;17,97008;15 5 19 7 14 8 4 1 10 2 18 20 9 3 13 12 11 16 17 6
61;180;16,17307;15 5 19 7 14 8 4 1 10 2 18 20 9 3 13 12 11 16 17 6
62;171;14,55577;6 5 19 7 14 8 4 1 10 2 18 20 9 3 13 12 11 16 17 15
63;167;13,10019;6 5 19 7 14 8 2 1 10 4 18 20 9 3 13 12 11 16 17 15
64;167;11,79017;6 5 19 7 14 8 2 1 10 4 15 20 9 3 13 12 11 16 17 18
65;167;10,61115;6 5 19 7 14 8 2 1 10 4 15 20 9 3 13 12 11 16 17 18
66;189;9,550036;6 5 19 7 14 8 2 1 9 4 15 20 10 3 13 12 11 16 17 18
67;185;8,595033;6 5 8 7 14 19 2 1 9 4 15 20 10 3 13 12 11 16 17 18
68;184;7,735529;6 5 8 7 14 19 2 1 9 4 15 20 10 18 13 12 11 16 17 3
69;178;6,961977;6 5 8 7 14 19 2 1 4 9 15 20 10 18 13 12 11 16 17 3
70;178;6,265779;6 5 8 7 14 19 2 1 4 9 15 20 10 18 13 12 11 16 17 3
71;178;5,639201;6 5 8 7 14 19 2 1 4 9 15 20 10 18 13 12 11 16 17 3
72;178;5,075281;6 5 8 7 14 19 2 1 4 9 15 20 10 18 13 12 11 16 17 3
73;178;4,567752;6 5 8 7 14 19 2 1 4 9 15 20 10 18 13 12 11 16 17 3
74;178;4,110977;6 5 8 7 14 19 2 1 4 9 15 20 13 18 10 12 11 16 17 3
