Iteration;Cost;Temperature;Sequence
0;221;1000;12 10 1 11 18 9 16 2 19 13 20 6 17 14 4 3 7 8 15 5
1;219;900;12 10 1 11 18 9 16 2 19 13 20 6 5 14 4 3 7 8 15 17
2;215;810;12 10 1 9 18 11 16 2 19 13 20 6 5 14 4 3 7 8 15 17
3;215;729;12 10 1 9 18 11 16 19 2 13 20 6 5 14 4 3 7 8 15 17
4;211;656,1;12 10 1 9 18 11 16 19 8 13 20 6 5 14 4 3 7 2 15 17
5;225;590,49;12 10 1 9 15 11 16 19 8 13 20 6 5 14 4 3 7 2 18 17
6;225;531,441;11 10 1 9 15 12 16 19 8 13 20 6 5 14 4 3 7 2 18 17
7;221;478,2969;11 10 1 9 15 12 16 19 8 13 17 6 5 14 4 3 7 2 18 20
8;221;430,4672;11 10 1 9 15 12 16 19 8 13 17 7 5 14 4 3 6 2 18 20
9;225;387,4204;11 15 1 9 10 12 16 19 8 13 17 7 5 14 4 3 6 2 18 20
10;225;348,6784;11 15 1 9 17 12 16 19 8 13 10 7 5 14 4 3 6 2 18 20
11;227;313,8105;11 15 1 9 17 12 10 19 8 13 16 7 5 14 4 3 6 2 18 20
12;219;282,4294;11 15 1 19 17 12 10 9 8 13 16 7 5 14 4 3 6 2 18 20
13;199;254,1865;11 15 1 19 17 12 10 6 8 13 16 7 5 14 4 3 9 2 18 20
14;199;228,7678;11 15 1 18 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
15;189;205,8911;18 15 1 11 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
16;197;185,3019;18 15 1 11 17 12 10 6 8 13 7 16 5 14 4 3 9 2 19 20
17;207;166,7717;18 15 1 11 17 12 10 8 6 13 7 16 5 14 4 3 9 2 19 20
18;193;150,0946;18 15 1 11 17 12 10 8 6 13 14 16 5 7 4 3 9 2 19 20
19;179;135,0851;18 15 1 11 17 12 10 8 6 16 14 13 5 7 4 3 9 2 19 20
20;201;121,5766;18 15 1 11 17 12 10 8 6 16 14 13 5 20 4 3 9 2 19 7
21;211;109,4189;18 15 1 11 17 12 10 8 6 16 4 13 5 20 14 3 9 2 19 7
22;212;98,47703;18 15 1 11 17 12 10 8 7 16 4 13 5 20 14 3 9 2 19 6
23;218;88,62933;18 15 1 11 17 12 14 8 7 16 4 13 5 20 10 3 9 2 19 6
24;218;79,76639;18 15 1 11 17 12 14 8 7 16 4 13 5 20 10 3 9 2 19 6
25;206;71,78975;18 15 10 11 17 12 14 8 7 16 4 13 5 20 1 3 9 2 19 6
26;187;64,61077;18 15 10 11 17 12 14 8 7 6 4 13 5 20 1 3 9 2 19 16
27;191;58,14969;18 15 10 11 17 12 14 8 7 6 2 13 5 20 1 3 9 4 19 16
28;183;52,33472;18 15 10 11 17 12 14 8 7 6 2 13 5 16 1 3 9 4 19 20
29;191;47,10125;18 13 10 11 17 12 14 8 7 6 2 15 5 16 1 3 9 4 19 20
30;191;42,39112;18 13 10 11 17 12 14 8 7 6 2 15 5 16 1 3 9 4 19 20
31;181;38,15201;18 13 10 11 17 14 12 8 7 6 2 15 5 16 1 3 9 4 19 20
32;181;34,33681;14 13 10 11 17 18 12 8 7 6 2 15 5 16 1 3 9 4 19 20
33;207;30,90313;14 13 10 11 17 7 12 8 18 6 2 15 5 16 1 3 9 4 19 20
34;224;27,81281;14 13 10 11 17 7 12 8 18 6 2 15 5 16 20 3 9 4 19 1
35;224;25,03153;6 13 10 11 17 7 12 8 18 14 2 15 5 16 20 3 9 4 19 1
36;216;22,52838;6 13 10 11 17 7 5 8 18 14 2 15 12 16 20 3 9 4 19 1
37;214;20,27554;6 13 10 11 17 7 5 3 18 14 2 15 12 16 20 8 9 4 19 1
38;224;18,24799;6 13 3 11 17 7 5 10 18 14 2 15 12 16 20 8 9 4 19 1
39;214;16,42319;5 13 3 11 17 7 6 10 18 14 2 15 12 16 20 8 9 4 19 1
40;212;14,78087;5 13 3 11 9 7 6 10 18 14 2 15 12 16 20 8 17 4 19 1
41;194;13,30278;16 13 3 11 9 7 6 10 18 14 2 15 12 5 20 8 17 4 19 1
42;196;11,9725;16 13 3 11 9 7 6 10 18 14 2 15 8 5 20 12 17 4 19 1
43;192;10,77525;16 13 3 11 9 7 6 15 18 14 2 10 8 5 20 12 17 4 19 1
44;192;9,697727;16 13 3 11 9 7 6 15 18 14 2 10 8 5 20 12 17 4 19 1
45;188;8,727954;16 17 3 11 9 7 6 15 18 14 2 10 8 5 20 12 13 4 19 1
46;188;7,855158;16 17 3 11 9 7 6 15 18 14 2 10 8 5 20 12 13 4 19 1
47;188;7,069643;16 17 3 11 9 7 6 15 18 14 2 10 13 5 20 12 8 4 19 1
48;188;6,362678;16 17 3 11 9 7 6 15 18 13 2 10 14 5 20 12 8 4 19 1
49;186;5,72641;16 17 3 11 9 7 6 15 18 13 2 20 14 5 10 12 8 4 19 1
50;174;5,153769;16 17 3 11 9 7 6 15 18 13 2 4 14 5 10 12 8 20 19 1
51;174;4,638392;16 17 3 11 9 7 6 15 18 13 2 4 14 5 10 12 8 20 19 1
52;174;4,174552;16 17 3 11 9 7 6 15 18 13 2 4 14 5 10 12 8 20 19 1
53;176;3,757097;19 17 3 11 9 7 6 15 18 13 2 4 14 5 10 12 8 20 16 1
54;176;3,381387;19 17 3 11 9 7 6 15 18 13 2 4 14 5 10 12 8 20 16 1
55;176;3,043248;19 17 3 11 9 7 6 15 18 13 2 4 14 5 10 12 8 20 16 1
56;176;2,738924;19 17 3 11 9 7 6 15 18 13 2 4 14 5 10 12 8 20 16 1
57;176;2,465031;19 17 3 11 12 7 6 15 18 13 2 4 14 5 10 9 8 20 16 1
58;176;2,218528;19 17 3 11 12 7 6 15 18 13 2 4 14 5 10 9 8 20 16 1
59;176;1,996675;19 17 3 11 12 7 6 15 18 13 2 4 14 5 10 9 8 20 16 1
60;168;1,797008;19 17 3 11 12 7 6 15 18 13 2 4 5 14 10 9 8 20 16 1
61;168;1,617307;19 17 3 11 12 7 6 15 18 13 2 4 5 14 10 9 8 20 16 1
62;168;1,455576;19 17 3 11 12 7 6 15 18 13 2 4 5 14 10 9 8 20 16 1
63;168;1,310018;19 17 3 11 12 7 6 15 18 13 2 4 5 14 10 9 8 20 16 1
64;168;1,179016;19 17 3 11 12 7 6 15 18 13 2 4 5 14 10 9 8 20 16 1
65;172;1,061115;19 17 3 11 12 7 6 15 8 13 2 4 5 14 10 9 18 20 16 1
66;172;0,9550033;19 17 3 11 12 7 6 15 8 13 2 4 5 14 10 9 18 20 16 1
67;172;0,8595029;19 17 3 11 12 7 6 15 8 13 2 4 5 14 10 9 18 20 16 1
68;172;0,7735526;19 17 3 11 12 7 6 15 8 13 2 4 5 14 10 9 18 20 16 1
69;164;0,6961973;19 17 3 11 12 7 6 15 8 5 2 4 13 14 10 9 18 20 16 1
70;164;0,6265776;19 17 3 11 12 7 6 15 8 5 2 4 13 14 10 9 18 20 16 1
71;164;0,5639198;19 17 3 11 12 6 7 15 8 5 2 4 13 14 10 9 18 20 16 1
72;164;0,5075278;19 17 3 11 12 6 7 15 8 5 2 4 13 14 10 9 18 20 16 1
73;162;0,456775;19 17 3 11 12 6 7 15 8 4 2 5 13 14 10 9 18 20 16 1
