Iteration;Cost;Temperature;Sequence
0;179;100;16 12 18 1 13 14 19 7 15 6 4 20 17 8 11 5 3 9 10 2
1;185;80;16 12 18 1 13 14 19 7 17 6 4 20 15 8 11 5 3 9 10 2
2;195;64;14 12 18 1 13 16 19 7 17 6 4 20 15 8 11 5 3 9 10 2
3;197;51,2;14 12 18 1 13 16 19 7 17 6 4 20 15 8 11 10 3 9 5 2
4;205;40,96;14 12 18 1 13 16 19 7 17 3 4 20 15 8 11 10 6 9 5 2
5;211;32,768;14 12 18 1 13 16 19 7 17 3 4 20 15 8 9 10 6 11 5 2
6;215;26,2144;14 12 18 1 13 16 19 7 17 3 10 20 15 8 9 4 6 11 5 2
7;221;20,97152;14 12 18 1 5 16 19 7 17 3 10 20 15 8 9 4 6 11 13 2
8;209;16,77722;14 12 18 1 5 16 15 7 17 3 10 20 19 8 9 4 6 11 13 2
9;209;13,42177;14 12 18 1 5 16 15 7 17 3 10 20 19 8 9 4 6 11 13 2
10;209;10,73742;14 12 18 1 5 16 15 7 17 3 10 20 19 8 9 4 6 11 13 2
11;211;8,589936;14 12 18 1 5 16 15 7 17 3 10 20 13 8 9 4 6 11 19 2
12;207;6,871949;14 12 18 1 5 11 15 7 17 3 10 20 13 8 9 4 6 16 19 2
13;209;5,49756;14 12 20 1 5 11 15 7 17 3 10 18 13 8 9 4 6 16 19 2
14;201;4,398048;14 12 20 18 5 11 15 7 17 3 10 1 13 8 9 4 6 16 19 2
15;193;3,518438;14 12 20 18 5 11 2 7 17 3 10 1 13 8 9 4 6 16 19 15
16;175;2,814751;14 12 3 18 5 11 2 7 17 20 10 1 13 8 9 4 6 16 19 15
17;171;2,251801;14 12 9 18 5 11 2 7 17 20 10 1 13 8 3 4 6 16 19 15
18;171;1,80144;14 12 9 18 5 11 2 7 17 20 10 1 13 8 3 4 6 16 19 15
19;173;1,441152;14 12 9 18 5 11 6 7 17 20 10 1 13 8 3 4 2 16 19 15
20;165;1,152922;14 18 9 12 5 11 6 7 17 20 10 1 13 8 3 4 2 16 19 15
21;165;0,9223377;14 18 9 12 5 11 6 7 17 20 10 1 13 8 3 4 2 16 19 15
22;165;0,7378702;14 18 9 12 5 11 6 7 17 19 10 1 13 8 3 4 2 16 20 15
23;163;0,5902961;14 18 9 12 5 11 2 7 17 19 10 1 13 8 3 4 6 16 20 15
24;163;0,4722369;14 18 9 12 5 11 2 7 17 19 10 1 13 8 3 4 6 16 20 15
25;163;0,3777896;14 18 9 12 5 11 2 7 17 19 1 10 13 8 3 4 6 16 20 15
26;159;0,3022316;17 18 9 12 5 11 2 7 14 19 1 10 13 8 3 4 6 16 20 15
27;159;0,2417853;17 18 9 12 5 11 2 7 14 19 1 10 13 8 3 4 6 16 20 15
28;159;0,1934283;17 18 9 12 5 11 2 7 14 19 1 10 13 8 3 4 6 16 20 15
29;159;0,1547426;17 18 9 12 5 11 2 7 14 19 1 10 13 8 3 4 6 16 20 15
30;153;0,1237941;17 18 11 12 5 9 2 7 14 19 1 10 13 8 3 4 6 16 20 15
31;153;0,09903528;17 18 11 12 5 9 2 7 14 19 1 10 13 8 3 4 6 16 20 15
32;153;0,07922822;17 18 11 12 5 9 2 7 14 19 1 10 13 8 3 4 6 16 20 15
33;153;0,06338258;17 18 11 12 5 9 2 7 14 19 1 10 13 8 3 4 6 16 20 15
