Iteration;Cost;Temperature;Sequence
0;189;10000;18 10 17 19 14 3 5 13 2 7 12 8 11 4 6 1 15 9 20 16
1;199;9000;18 10 17 19 14 3 4 13 2 7 12 8 11 5 6 1 15 9 20 16
2;205;8100;13 10 17 19 14 3 4 18 2 7 12 8 11 5 6 1 15 9 20 16
3;199;7290;13 9 17 19 14 3 4 18 2 7 12 8 11 5 6 1 15 10 20 16
4;197;6561;13 5 17 19 14 3 4 18 2 7 12 8 11 9 6 1 15 10 20 16
5;203;5904,9;13 5 17 19 14 3 4 18 2 7 15 8 11 9 6 1 12 10 20 16
6;201;5314,41;15 5 17 19 14 3 4 18 2 7 13 8 11 9 6 1 12 10 20 16
7;199;4782,969;15 5 17 19 3 14 4 18 2 7 13 8 11 9 6 1 12 10 20 16
8;201;4304,672;15 5 17 19 3 20 4 18 2 7 13 8 11 9 6 1 12 10 14 16
9;185;3874,205;4 5 17 19 3 20 15 18 2 7 13 8 11 9 6 1 12 10 14 16
10;189;3486,784;4 5 17 19 8 20 15 18 2 7 13 3 11 9 6 1 12 10 14 16
11;187;3138,105;4 5 17 20 8 19 15 18 2 7 13 3 11 9 6 1 12 10 14 16
12;203;2824,295;4 17 5 20 8 19 15 18 2 7 13 3 11 9 6 1 12 10 14 16
13;205;2541,865;4 17 5 20 2 19 15 18 8 7 13 3 11 9 6 1 12 10 14 16
14;193;2287,679;4 17 11 20 2 19 15 18 8 7 13 3 5 9 6 1 12 10 14 16
15;187;2058,911;4 7 11 20 2 19 15 18 8 17 13 3 5 9 6 1 12 10 14 16
16;187;1853,02;4 7 11 20 2 19 15 18 8 17 13 3 5 9 1 6 12 10 14 16
17;191;1667,718;4 7 11 20 2 19 15 14 8 17 13 3 5 9 1 6 12 10 18 16
18;195;1500,946;4 7 11 20 2 19 15 16 8 17 13 3 5 9 1 6 12 10 18 14
19;195;1350,851;4 7 15 20 2 19 11 16 8 17 13 3 5 9 1 6 12 10 18 14
20;199;1215,766;4 7 15 20 2 19 11 16 8 17 13 12 5 9 1 6 3 10 18 14
21;197;1094,189;4 7 15 20 2 19 11 16 8 17 13 12 5 9 10 6 3 1 18 14
22;207;984,7705;4 7 10 20 2 19 11 16 8 17 13 12 5 9 15 6 3 1 18 14
23;211;886,2935;4 7 20 10 2 19 11 16 8 17 13 12 5 9 15 6 3 1 18 14
24;213;797,6641;8 7 20 10 2 19 11 16 4 17 13 12 5 9 15 6 3 1 18 14
25;201;717,8976;8 7 16 10 2 19 11 20 4 17 13 12 5 9 15 6 3 1 18 14
26;197;646,1078;19 7 16 10 2 8 11 20 4 17 13 12 5 9 15 6 3 1 18 14
