Iteration,Cost,Temperature,Sequence
0,52,10,3 5 2 4 6 1
1,48,9.9,1 5 2 4 6 3
2,54,9.799999,2 5 1 4 6 3
3,52,9.699999,2 5 6 4 1 3
4,52,9.599998,2 5 6 4 1 3
5,54,9.499998,2 5 1 4 6 3
6,50,9.399998,2 5 4 1 6 3
7,50,9.299997,5 2 4 1 6 3
8,50,9.199997,2 5 4 1 6 3
9,36,9.099997,2 1 4 5 6 3
10,36,8.999996,2 1 4 5 6 3
11,36,8.899996,2 1 4 5 6 3
12,37,8.799995,2 1 4 5 3 6
13,39,8.699995,2 4 1 5 3 6
14,39,8.599995,2 4 1 5 3 6
15,37,8.499994,2 1 4 5 3 6
16,37,8.399994,2 1 4 5 3 6
17,36,8.299994,2 1 4 5 6 3
18,58,8.199993,6 1 4 5 2 3
19,58,8.099993,6 1 4 5 2 3
20,54,7.999993,6 2 4 5 1 3
21,54,7.899993,6 2 4 5 1 3
22,46,7.799993,6 2 4 1 5 3
23,44,7.699993,6 2 1 4 5 3
24,46,7.599993,6 5 1 4 2 3
25,46,7.499993,6 5 1 4 2 3
26,30,7.399993,6 5 3 4 2 1
27,30,7.299994,6 5 3 4 2 1
28,30,7.199994,6 5 3 4 2 1
29,34,7.099994,5 6 3 4 2 1
30,34,6.999994,5 6 3 4 2 1
31,48,6.899994,2 6 3 4 5 1
32,54,6.799994,2 3 6 4 5 1
33,48,6.699994,2 6 3 4 5 1
34,46,6.599994,2 6 1 4 5 3
35,42,6.499994,2 1 6 4 5 3
36,42,6.399994,2 1 6 4 5 3
37,46,6.299994,2 6 1 4 5 3
38,40,6.199995,1 6 2 4 5 3
39,40,6.099995,1 6 2 4 5 3
40,43,5.999995,1 3 2 4 5 6
41,43,5.899995,1 5 2 4 3 6
42,39,5.799995,1 5 3 4 2 6
43,39,5.699995,1 5 3 4 2 6
44,37,5.599995,1 2 3 4 5 6
45,35,5.499995,1 2 3 6 5 4
46,35,5.399995,1 2 3 6 5 4
47,35,5.299995,1 2 3 6 5 4
48,30,5.199996,1 2 4 6 5 3
49,30,5.099996,1 2 4 6 5 3
50,34,4.999996,1 4 2 6 5 3
51,34,4.899996,1 4 2 6 5 3
52,34,4.799996,1 4 2 6 5 3
53,34,4.699996,1 4 2 6 5 3
54,34,4.599996,1 4 2 6 5 3
55,34,4.499996,1 4 2 6 5 3
56,40,4.399996,1 6 2 4 5 3
57,40,4.299996,1 6 2 4 5 3
58,40,4.199996,1 6 2 4 5 3
59,37,4.099997,1 6 2 4 3 5
60,37,3.999997,1 6 2 4 3 5
61,37,3.899997,1 6 2 4 3 5
62,37,3.799997,1 6 2 4 3 5
63,37,3.699997,1 6 2 4 3 5
64,35,3.599997,6 1 2 4 3 5
65,35,3.499997,6 1 2 4 3 5
66,35,3.399997,6 1 2 4 3 5
67,35,3.299997,6 1 2 4 3 5
68,35,3.199997,6 1 2 4 3 5
69,35,3.099998,6 1 2 4 3 5
70,37,2.999998,1 6 2 4 3 5
71,37,2.899998,1 6 2 4 3 5
72,41,2.799998,1 6 3 4 2 5
73,41,2.699998,1 6 3 4 2 5
74,41,2.599998,1 6 3 4 2 5
75,41,2.499998,1 6 3 4 2 5
76,39,2.399998,1 2 3 4 6 5
77,35,2.299998,1 2 3 5 6 4
78,30,2.199998,1 2 4 5 6 3
79,30,2.099998,1 2 4 5 6 3
80,30,1.999998,1 2 4 5 6 3
81,30,1.899998,1 2 4 5 6 3
82,30,1.799998,1 2 4 5 6 3
83,30,1.699998,1 2 4 5 6 3
84,30,1.599998,1 2 4 5 6 3
85,30,1.499998,1 2 4 5 6 3
86,30,1.399998,1 2 4 5 6 3
87,30,1.299998,1 2 4 5 6 3
88,30,1.199998,1 2 4 5 6 3
89,30,1.099998,1 2 4 5 6 3
90,27,0.9999982,1 2 4 3 6 5
91,27,0.8999982,1 2 4 3 6 5
92,25,0.7999982,1 2 4 3 5 6
93,25,0.6999981,1 2 4 3 5 6
94,25,0.5999981,1 2 4 3 5 6
95,25,0.4999981,1 2 4 3 5 6
96,25,0.3999981,1 2 4 3 5 6
97,25,0.2999981,1 2 4 3 5 6
98,25,0.1999981,1 2 4 3 5 6
99,25,0.09999814,1 2 4 3 5 6
