Iteration,Cost,Temperature,Sequence
0,47,20,1 6 4 5 3 2
1,45,19.9,1 6 4 3 5 2
2,47,19.8,1 3 4 6 5 2
3,51,19.7,1 5 4 6 3 2
4,45,19.6,1 5 4 3 6 2
5,43,19.5,1 3 4 5 6 2
6,37,19.4,1 3 6 5 4 2
7,41,19.3,5 3 6 1 4 2
8,41,19.2,5 3 6 1 4 2
9,37,19.1,1 3 6 5 4 2
10,37,19,1 3 5 6 4 2
11,37,18.9,1 3 6 5 4 2
12,37,18.8,1 3 6 5 4 2
13,37,18.7,1 3 6 5 4 2
14,39,18.59999,4 3 6 5 1 2
15,43,18.49999,2 3 6 5 1 4
16,43,18.39999,2 6 3 5 1 4
17,58,18.29999,2 6 4 5 1 3
18,48,18.19999,2 6 5 4 1 3
19,41,18.09999,2 6 5 3 1 4
20,43,17.99999,4 6 5 3 1 2
21,35,17.89999,4 3 5 6 1 2
22,43,17.79999,4 6 5 3 1 2
23,44,17.69999,4 6 5 3 2 1
24,46,17.59999,5 6 4 3 2 1
25,45,17.49999,5 6 4 3 1 2
26,43,17.39999,4 6 5 3 1 2
27,52,17.29999,4 6 5 2 1 3
28,45,17.19999,4 3 5 2 1 6
29,37,17.09999,5 3 4 2 1 6
30,49,16.99999,5 4 3 2 1 6
31,45,16.89999,1 4 3 2 5 6
32,57,16.79999,4 1 3 2 5 6
33,51,16.69999,3 1 4 2 5 6
34,41,16.59999,1 3 4 2 5 6
35,41,16.49999,1 3 4 2 5 6
36,47,16.39999,1 3 4 6 5 2
37,51,16.29999,6 3 4 1 5 2
38,47,16.19999,6 1 4 3 5 2
39,46,16.09999,6 1 4 2 5 3
40,36,15.99998,2 1 4 6 5 3
41,36,15.89998,2 1 4 5 6 3
42,38,15.79998,2 4 1 5 6 3
43,54,15.69998,2 5 1 4 6 3
44,54,15.59998,2 5 1 4 6 3
45,49,15.49998,2 5 1 4 3 6
46,41,15.39998,2 1 5 4 3 6
47,39,15.29998,2 1 3 4 5 6
48,39,15.19998,2 1 3 4 5 6
49,41,15.09998,2 1 3 4 6 5
50,41,14.99998,2 1 3 4 6 5
51,39,14.89998,2 1 6 4 3 5
52,43,14.79998,2 6 1 4 3 5
53,43,14.69998,2 6 1 4 3 5
54,51,14.59998,2 3 1 4 6 5
55,53,14.49998,2 3 6 4 1 5
56,53,14.39998,2 3 4 6 1 5
57,39,14.29998,6 3 4 2 1 5
58,48,14.19998,6 3 4 2 5 1
59,49,14.09998,6 3 1 2 5 4
60,49,13.99998,3 6 1 2 5 4
61,49,13.89998,6 3 1 2 5 4
62,48,13.79998,6 3 4 2 5 1
63,46,13.69998,6 1 4 2 5 3
64,45,13.59998,6 1 4 2 3 5
65,53,13.49998,4 1 6 2 3 5
66,49,13.39997,4 6 1 2 3 5
67,51,13.29997,4 6 2 1 3 5
68,50,13.19997,4 6 2 1 5 3
69,42,13.09997,5 6 2 1 4 3
70,44,12.99997,2 6 5 1 4 3
71,50,12.89997,2 6 1 5 4 3
72,44,12.79997,2 6 5 1 4 3
73,38,12.69997,1 6 5 2 4 3
74,50,12.59997,1 6 2 5 4 3
75,49,12.49997,1 6 2 3 4 5
76,47,12.39997,6 1 2 3 4 5
77,43,12.29997,6 1 2 3 5 4
78,35,12.19997,2 1 6 3 5 4
79,35,12.09997,2 1 6 3 5 4
80,31,11.99997,2 1 4 3 5 6
81,25,11.89997,1 2 4 3 5 6
82,25,11.79997,1 2 4 3 5 6
83,25,11.69997,1 2 4 3 5 6
84,35,11.59997,1 4 2 3 5 6
85,37,11.49997,2 4 1 3 5 6
86,31,11.39997,2 1 4 3 5 6
87,31,11.29997,2 1 4 3 5 6
88,31,11.19997,2 1 4 3 5 6
89,31,11.09997,2 1 4 3 5 6
90,37,10.99997,2 4 1 3 5 6
91,37,10.89997,2 4 1 3 5 6
92,35,10.79996,1 4 2 3 5 6
93,45,10.69996,1 6 2 3 5 4
94,47,10.59996,1 3 2 6 5 4
95,47,10.49996,1 3 2 6 5 4
96,35,10.39996,1 3 5 6 2 4
97,33,10.29996,1 2 5 6 3 4
98,35,10.19996,1 2 3 6 5 4
99,49,10.09996,1 6 3 2 5 4
100,44,9.999962,1 6 4 2 5 3
101,40,9.899961,1 6 2 4 5 3
102,40,9.799961,1 6 2 4 5 3
103,38,9.699961,6 1 2 4 5 3
104,40,9.59996,1 6 2 4 5 3
105,40,9.49996,1 6 2 4 5 3
106,43,9.39996,1 3 2 4 5 6
107,53,9.299959,1 3 6 4 5 2
108,55,9.199959,6 3 1 4 5 2
109,51,9.099958,6 3 4 1 5 2
110,51,8.999958,6 5 4 1 3 2
111,51,8.899958,6 5 4 1 3 2
112,55,8.799957,5 6 4 1 3 2
113,43,8.699957,5 6 3 1 4 2
114,37,8.599957,5 6 3 4 1 2
115,34,8.499956,5 6 3 4 2 1
116,34,8.399956,5 6 3 4 2 1
117,37,8.299955,5 6 3 4 1 2
118,37,8.199955,5 6 3 4 1 2
119,47,8.099955,2 6 3 4 1 5
120,51,7.999955,3 6 2 4 1 5
121,51,7.899955,3 6 1 4 2 5
122,51,7.799955,3 6 2 4 1 5
123,41,7.699955,3 6 5 4 1 2
124,41,7.599955,3 4 5 6 1 2
125,41,7.499955,3 4 5 6 1 2
126,41,7.399955,3 4 5 6 1 2
127,42,7.299955,2 4 5 6 1 3
128,42,7.199955,2 4 5 6 1 3
129,42,7.099956,2 4 5 6 1 3
130,40,6.999956,2 1 5 6 4 3
131,36,6.899956,2 1 6 5 4 3
132,36,6.799956,2 1 6 5 4 3
133,36,6.699956,2 1 6 5 4 3
134,36,6.599956,2 1 6 5 4 3
135,39,6.499956,2 1 6 3 4 5
136,42,6.399956,2 5 6 3 4 1
137,42,6.299956,2 5 6 3 4 1
138,44,6.199956,2 5 6 1 4 3
139,44,6.099957,2 5 6 1 4 3
140,45,5.999957,2 5 6 1 3 4
141,45,5.899957,2 5 6 1 3 4
142,33,5.799957,3 5 6 1 2 4
143,33,5.699957,3 5 6 1 2 4
144,33,5.599957,3 5 6 1 2 4
145,33,5.499957,3 5 6 1 2 4
146,33,5.399957,3 5 6 1 2 4
147,46,5.299957,4 5 6 1 2 3
148,46,5.199957,4 5 6 1 2 3
149,44,5.099957,1 5 6 4 2 3
150,44,4.999958,1 5 6 4 2 3
151,44,4.899958,1 5 6 4 2 3
152,46,4.799958,6 5 1 4 2 3
153,44,4.699958,6 5 4 1 2 3
154,44,4.599958,6 5 4 1 2 3
