Iteration;Cost;Temperature;Sequence
0;119;10000;1 7 6 4 8 5 3 9 2
1;119;9000;1 8 6 4 7 5 3 9 2
2;95;8100;1 4 6 8 7 5 3 9 2
3;93;7290;1 4 6 3 7 5 8 9 2
4;99;6561;1 4 6 3 9 5 8 7 2
5;113;5904,9;1 4 6 3 9 5 8 2 7
6;126;5314,41;7 4 6 3 9 5 8 2 1
7;130;4782,969;7 2 6 3 9 5 8 4 1
8;118;4304,672;7 2 3 6 9 5 8 4 1
9;102;3874,205;3 2 7 6 9 5 8 4 1
10;120;3486,784;3 2 7 4 9 5 8 6 1
11;134;3138,105;6 2 7 4 9 5 8 3 1
12;134;2824,295;6 4 7 2 9 5 8 3 1
13;130;2541,865;6 4 7 9 2 5 8 3 1
14;132;2287,679;6 4 7 9 2 3 8 5 1
15;141;2058,911;6 4 7 9 2 3 8 1 5
16;143;1853,02;5 4 7 9 2 3 8 1 6
17;139;1667,718;5 4 7 6 2 3 8 1 9
18;143;1500,946;5 4 7 9 2 3 8 1 6
19;109;1350,851;1 4 7 9 2 3 8 5 6
20;99;1215,766;1 4 7 5 2 3 8 9 6
21;95;1094,189;1 4 7 5 3 2 8 9 6
22;107;984,7705;1 4 7 5 3 9 8 2 6
23;101;886,2935;1 4 9 5 3 7 8 2 6
24;113;797,6641;2 4 9 5 3 7 8 1 6
25;125;717,8976;9 4 2 5 3 7 8 1 6
26;105;646,1078;9 4 2 5 6 7 8 1 3
27;95;581,4971;3 4 2 5 6 7 8 1 9
28;115;523,3474;3 4 6 5 2 7 8 1 9
29;121;471,0126;3 8 6 5 2 7 4 1 9
30;127;423,9113;3 8 5 6 2 7 4 1 9
31;121;381,5202;3 8 5 2 6 7 4 1 9
32;141;343,3682;3 8 5 2 6 4 7 1 9
33;135;309,0313;3 8 2 5 6 4 7 1 9
34;123;278,1282;3 8 2 5 6 4 1 7 9
35;124;250,3154;3 8 2 5 6 4 9 7 1
36;104;225,2838;3 8 2 5 6 7 9 4 1
37;108;202,7554;5 8 2 3 6 7 9 4 1
38;110;182,4799;5 6 2 3 8 7 9 4 1
39;120;164,2319;5 6 8 3 2 7 9 4 1
40;118;147,8087;5 6 8 4 2 7 9 3 1
41;115;133,0278;5 6 8 4 2 1 9 3 7
42;125;119,7251;4 6 8 5 2 1 9 3 7
43;119;107,7525;4 8 6 5 2 1 9 3 7
44;125;96,97729;4 6 8 5 2 1 9 3 7
45;117;87,27956;4 6 8 5 2 1 3 9 7
46;125;78,5516;8 6 4 5 2 1 3 9 7
47;129;70,69643;8 6 2 5 4 1 3 9 7
48;129;63,62679;1 6 2 5 4 8 3 9 7
49;129;57,26411;1 6 2 5 4 8 3 7 9
50;123;51,5377;1 7 2 5 4 8 3 6 9
51;123;46,38393;1 7 2 5 4 8 3 6 9
52;129;41,74553;7 1 2 5 4 8 3 6 9
53;134;37,57098;7 9 2 5 4 8 3 6 1
54;142;33,81388;7 9 3 5 4 8 2 6 1
55;140;30,43249;7 5 3 9 4 8 2 6 1
56;140;27,38924;7 5 3 9 4 8 2 6 1
57;120;24,65032;3 5 7 9 4 8 2 6 1
58;120;22,18529;3 5 7 9 4 8 2 6 1
59;114;19,96676;3 5 7 4 9 8 2 6 1
60;107;17,97008;3 5 7 4 9 1 2 6 8
61;109;16,17307;3 5 7 4 9 1 2 8 6
62;113;14,55577;3 5 7 4 1 9 2 8 6
63;115;13,10019;3 5 1 4 7 9 2 8 6
64;115;11,79017;3 5 4 1 7 9 2 8 6
65;113;10,61115;3 5 4 1 7 9 2 6 8
66;89;9,550036;3 5 4 1 2 9 7 6 8
67;89;8,595033;3 5 4 1 2 9 7 6 8
