Iteration,Cost,Temperature,Sequence
0,97,10,1 4 2 7 3 8 9 5 6
1,85,9.9,1 4 2 7 6 8 9 5 3
2,85,9.799999,1 4 2 7 6 8 9 5 3
3,85,9.699999,1 4 2 7 6 8 9 5 3
4,85,9.599998,1 4 2 7 5 8 9 6 3
5,69,9.499998,1 4 2 5 7 8 9 6 3
6,69,9.399998,1 4 2 5 7 8 9 6 3
7,69,9.299997,1 4 2 5 7 8 9 6 3
8,65,9.199997,1 2 4 5 7 8 9 6 3
9,65,9.099997,1 2 4 5 7 8 9 6 3
10,65,8.999996,1 2 4 5 7 8 9 6 3
11,65,8.899996,1 2 4 5 7 8 9 6 3
12,65,8.799995,1 2 4 5 7 8 9 6 3
13,75,8.699995,1 2 4 3 7 8 9 6 5
14,75,8.599995,1 2 4 3 7 8 9 6 5
15,75,8.499994,1 2 4 3 7 8 9 6 5
16,85,8.399994,1 2 4 3 7 9 8 6 5
17,77,8.299994,1 2 4 3 5 9 8 6 7
18,77,8.199993,1 2 4 3 5 9 8 6 7
19,77,8.099993,1 2 4 3 5 9 8 6 7
20,77,7.999993,1 2 4 3 5 9 8 6 7
21,77,7.899993,1 2 4 3 5 9 8 6 7
22,77,7.799993,1 2 4 3 5 9 8 6 7
23,77,7.699993,1 2 4 3 5 9 8 6 7
24,77,7.599993,1 2 4 3 5 9 8 6 7
25,77,7.499993,1 2 4 3 5 9 8 6 7
26,77,7.399993,1 2 4 3 5 9 8 6 7
27,79,7.299994,1 2 4 3 5 9 6 8 7
28,79,7.199994,1 2 4 3 5 9 6 8 7
29,79,7.099994,1 2 4 3 5 9 6 8 7
30,79,6.999994,1 2 4 3 5 9 6 8 7
31,79,6.899994,1 2 4 3 5 9 6 8 7
32,83,6.799994,1 2 3 4 5 9 6 8 7
33,83,6.699994,1 2 3 4 5 9 6 8 7
34,73,6.599994,1 2 3 4 5 6 9 8 7
35,73,6.499994,1 2 3 4 5 6 9 8 7
36,83,6.399994,1 2 3 4 5 9 6 8 7
37,83,6.299994,1 2 3 4 5 9 6 8 7
38,83,6.199995,1 2 3 4 5 9 6 8 7
39,83,6.099995,1 2 3 4 5 9 6 8 7
40,83,5.999995,1 2 3 4 5 9 6 8 7
41,85,5.899995,1 2 3 4 5 9 7 8 6
42,85,5.799995,1 2 3 4 5 9 7 8 6
43,83,5.699995,1 2 3 4 5 9 6 8 7
44,83,5.599995,1 2 3 4 5 9 6 8 7
45,83,5.499995,1 2 3 4 5 9 6 8 7
46,91,5.399995,1 2 5 4 3 9 6 8 7
47,91,5.299995,1 2 5 4 3 9 6 8 7
48,91,5.199996,1 4 5 2 3 9 6 8 7
49,91,5.099996,1 4 5 2 3 9 6 8 7
50,91,4.999996,1 4 5 2 3 9 6 8 7
51,91,4.899996,1 4 5 2 3 9 6 8 7
52,91,4.799996,1 4 5 2 3 9 6 8 7
53,85,4.699996,1 4 5 2 3 9 6 7 8
54,85,4.599996,1 4 5 2 3 7 6 9 8
55,85,4.499996,1 4 5 2 3 7 6 9 8
56,85,4.399996,1 4 5 2 3 7 6 9 8
57,85,4.299996,1 4 5 2 3 7 6 9 8
58,85,4.199996,1 5 4 2 3 7 6 9 8
59,85,4.099997,1 5 4 2 3 7 6 9 8
60,85,3.999997,1 5 4 2 3 7 6 9 8
61,85,3.899997,1 5 4 2 3 7 6 9 8
62,85,3.799997,1 5 4 2 3 7 6 9 8
63,85,3.699997,1 5 4 2 3 7 6 9 8
64,85,3.599997,1 5 4 2 3 7 6 9 8
65,85,3.499997,1 5 4 2 3 7 6 9 8
66,85,3.399997,1 5 4 2 3 7 6 9 8
67,85,3.299997,1 4 5 2 3 7 6 9 8
68,81,3.199997,1 4 3 2 5 7 6 9 8
69,81,3.099998,1 4 3 2 5 7 6 9 8
70,81,2.999998,1 4 3 2 5 7 6 9 8
71,77,2.899998,1 2 3 4 5 7 6 9 8
72,77,2.799998,1 2 3 4 5 7 6 9 8
73,77,2.699998,1 2 3 4 5 7 6 9 8
74,75,2.599998,1 2 3 4 5 7 8 9 6
75,71,2.499998,1 2 4 3 5 7 8 9 6
76,71,2.399998,1 2 4 3 5 7 8 9 6
77,71,2.299998,1 2 4 3 5 7 8 9 6
78,71,2.199998,1 2 4 3 5 7 8 9 6
79,71,2.099998,1 2 4 3 5 7 8 9 6
80,71,1.999998,1 2 4 3 5 7 8 9 6
81,71,1.899998,1 2 4 3 5 7 8 9 6
82,71,1.799998,1 2 4 3 5 7 8 9 6
83,71,1.699998,1 2 4 3 5 7 8 9 6
84,71,1.599998,1 2 4 3 5 7 8 9 6
85,71,1.499998,1 2 4 3 5 7 8 9 6
86,71,1.399998,1 2 4 3 5 7 8 9 6
87,71,1.299998,1 2 4 3 5 7 8 9 6
88,71,1.199998,1 2 4 3 5 7 8 9 6
89,71,1.099998,1 2 4 3 5 7 8 9 6
90,71,0.9999982,1 2 4 3 5 7 8 9 6
91,71,0.8999982,1 2 4 3 5 7 8 9 6
92,71,0.7999982,1 2 4 3 5 7 8 9 6
93,71,0.6999981,1 4 2 3 5 7 8 9 6
94,69,0.5999981,1 4 2 3 5 9 8 7 6
95,69,0.4999981,1 4 2 3 5 9 8 7 6
96,69,0.3999981,1 4 2 3 5 9 8 7 6
97,69,0.2999981,1 4 2 3 5 9 8 7 6
98,69,0.1999981,1 4 2 3 5 9 8 7 6
99,69,0.09999814,1 4 2 3 5 9 8 7 6
