Iteration,Cost,Temperature,Sequence
0,121,100,3 5 2 7 8 4 6 1 9
1,125,99,2 5 3 7 8 4 6 1 9
2,131,98,2 5 3 7 9 4 6 1 8
3,115,97,2 5 8 7 9 4 6 1 3
4,115,96,2 5 8 7 4 9 6 1 3
5,101,95,6 5 8 7 4 9 2 1 3
6,117,94,8 5 6 7 4 9 2 1 3
7,125,93,8 5 6 4 7 9 2 1 3
8,119,92,8 6 5 4 7 9 2 1 3
9,119,91,8 6 4 5 7 9 2 1 3
10,125,90,8 6 4 5 7 3 2 1 9
11,135,89,8 6 4 5 1 3 2 7 9
12,125,88,8 7 4 5 1 3 2 6 9
13,117,87,8 9 4 5 1 3 2 6 7
14,107,86,6 9 4 5 1 3 2 8 7
15,107,85,6 9 4 5 1 3 2 8 7
16,127,84,6 9 4 5 1 8 2 3 7
17,135,83,6 9 4 5 1 8 2 7 3
18,133,82,6 5 4 9 1 8 2 7 3
19,107,81,6 5 8 9 1 4 2 7 3
20,103,80,6 5 8 9 1 2 4 7 3
21,105,79,1 5 8 9 6 2 4 7 3
22,95,78,1 2 8 9 6 5 4 7 3
23,99,77,1 4 8 9 6 5 2 7 3
24,109,76,1 4 8 3 6 5 2 7 9
25,115,75,1 4 8 3 7 5 2 6 9
26,143,74,7 4 8 3 1 5 2 6 9
27,143,73,7 4 8 3 1 9 2 6 5
28,141,72,7 4 8 3 9 1 2 6 5
29,140,71,7 5 8 3 9 1 2 6 4
30,130,70,7 5 8 2 9 1 3 6 4
31,116,69,7 5 8 6 9 1 3 2 4
32,120,68,3 5 8 6 9 1 7 2 4
33,110,67,3 5 8 7 9 1 6 2 4
34,102,66,3 9 8 7 5 1 6 2 4
35,102,65,3 9 8 7 5 2 6 1 4
36,94,64,3 6 8 7 5 2 9 1 4
37,94,63,3 6 8 7 5 1 9 2 4
38,82,62,3 6 8 7 5 4 9 2 1
39,94,61,3 6 8 7 5 1 9 2 4
40,94,60,3 6 5 7 8 1 9 2 4
41,103,59,3 6 5 7 4 1 9 2 8
42,99,58,3 6 5 7 4 9 1 2 8
43,103,57,3 6 5 7 1 9 4 2 8
44,64,56,3 6 5 7 8 9 4 2 1
45,76,55,3 6 5 8 7 9 4 2 1
46,76,54,3 6 5 8 7 9 4 2 1
47,90,53,3 6 4 8 7 9 5 2 1
48,110,52,2 6 4 8 7 9 5 3 1
49,114,51,2 6 4 5 7 9 8 3 1
50,114,50,2 7 4 5 6 9 8 3 1
51,145,49,2 7 4 5 6 1 8 3 9
52,129,48,2 7 4 5 6 8 1 3 9
53,133,47,4 7 2 5 6 8 1 3 9
54,117,46,4 7 2 5 6 3 1 8 9
55,85,45,4 1 2 5 6 3 7 8 9
56,85,44,4 1 2 5 6 3 7 8 9
57,77,43,4 1 2 3 6 5 7 8 9
58,89,42,4 1 2 3 6 5 8 7 9
59,97,41,4 1 2 5 6 3 8 7 9
60,89,40,4 1 2 3 6 5 8 7 9
61,105,39,4 1 2 3 8 5 6 7 9
62,105,38,4 1 2 3 8 5 6 7 9
63,105,37,4 1 2 3 8 5 6 7 9
64,105,36,4 1 2 3 8 5 6 7 9
65,105,35,4 1 2 3 8 5 6 7 9
66,105,34,4 1 2 3 8 6 5 7 9
67,125,33,4 1 6 3 8 2 5 7 9
68,105,32,4 1 2 3 8 6 5 7 9
69,95,31,4 1 2 3 8 9 5 7 6
70,123,30,7 1 2 3 8 9 5 4 6
71,125,29,7 1 2 3 8 6 5 4 9
72,109,28,6 1 2 3 8 7 5 4 9
73,109,27,6 1 2 3 8 7 5 4 9
74,109,26,6 1 2 3 8 7 5 4 9
75,113,25,6 4 2 3 8 7 5 1 9
76,109,24,6 4 2 3 5 7 8 1 9
77,117,23,6 5 2 3 4 7 8 1 9
78,109,22,6 5 2 1 4 7 8 3 9
79,125,21,7 5 2 1 4 6 8 3 9
80,125,20,7 5 4 1 2 6 8 3 9
81,129,19,7 5 1 4 2 6 8 3 9
82,129,18,7 9 1 4 2 6 8 3 5
83,129,17,7 9 1 4 2 6 8 3 5
84,117,16,7 6 1 4 2 9 8 3 5
85,127,15,2 6 1 4 7 9 8 3 5
86,127,14,2 6 1 4 7 9 8 3 5
87,127,13,2 7 1 4 6 9 8 3 5
88,127,12,2 7 4 1 6 9 8 3 5
89,123,11,2 7 4 3 6 9 8 1 5
90,129,10,2 7 4 3 6 5 8 1 9
91,123,9,2 7 4 3 6 9 8 1 5
92,123,8,2 7 4 3 6 9 8 1 5
93,113,7,2 4 7 3 6 9 8 1 5
94,111,6,5 4 7 3 6 9 8 1 2
95,111,5,5 4 7 3 6 9 8 1 2
96,97,4,5 8 7 3 6 9 4 1 2
97,97,3,5 8 7 3 6 9 4 1 2
98,97,2,5 8 7 3 6 9 4 1 2
99,85,1,3 8 7 5 6 9 4 1 2
