Iteration,Cost,Temperature,Sequence
0,107,10,3 9 1 2 8 4 5 7 6
1,113,9.9,3 9 1 2 8 5 4 7 6
2,95,9.799999,3 2 1 9 8 5 4 7 6
3,95,9.699999,3 2 1 9 8 5 4 7 6
4,95,9.599998,3 2 1 9 8 5 4 7 6
5,99,9.499998,3 2 5 9 8 1 4 7 6
6,95,9.399998,3 2 1 9 8 5 4 7 6
7,95,9.299997,3 2 1 9 8 5 4 7 6
8,93,9.199997,3 2 1 9 8 5 4 6 7
9,99,9.099997,3 2 1 9 8 5 6 4 7
10,97,8.999996,1 2 3 9 8 5 6 4 7
11,97,8.899996,1 2 7 9 8 5 6 4 3
12,97,8.799995,1 2 7 9 8 5 6 4 3
13,92,8.699995,1 2 7 9 8 5 6 3 4
14,92,8.599995,1 2 7 9 8 5 6 3 4
15,98,8.499994,1 2 6 9 8 5 7 3 4
16,98,8.399994,1 2 6 5 8 9 7 3 4
17,98,8.299994,1 2 6 9 8 5 7 3 4
18,98,8.199993,1 2 6 9 8 5 7 3 4
19,98,8.099993,1 2 6 9 8 5 7 3 4
20,104,7.999993,4 2 6 9 8 5 7 3 1
21,96,7.899993,4 2 5 9 8 6 7 3 1
22,96,7.799993,4 2 5 9 8 6 7 3 1
23,100,7.699993,4 2 7 9 8 6 5 3 1
24,100,7.599993,4 2 7 9 8 6 5 3 1
25,100,7.499993,4 2 7 9 8 6 5 3 1
26,100,7.399993,4 2 7 9 8 6 5 3 1
27,100,7.299994,4 2 7 9 8 6 5 3 1
28,100,7.199994,4 2 7 9 8 6 5 3 1
29,97,7.099994,4 2 1 9 8 6 5 3 7
30,97,6.999994,4 2 1 9 8 6 5 3 7
31,97,6.899994,4 2 1 9 8 6 5 3 7
32,97,6.799994,4 2 1 9 8 6 5 3 7
33,83,6.699994,4 2 1 9 8 7 5 3 6
34,83,6.599994,4 2 1 9 8 7 5 3 6
35,83,6.499994,4 2 1 9 8 7 5 3 6
36,83,6.399994,4 2 1 9 8 7 5 3 6
37,89,6.299994,4 2 1 7 8 9 5 3 6
38,89,6.199995,4 2 1 7 8 9 5 3 6
39,89,6.099995,4 2 1 7 8 9 5 3 6
40,89,5.999995,4 2 1 7 8 9 5 3 6
41,89,5.899995,4 2 1 7 8 9 5 3 6
42,89,5.799995,4 2 1 7 8 9 5 3 6
43,89,5.699995,4 2 1 7 8 9 5 3 6
44,89,5.599995,4 2 1 7 8 9 5 3 6
45,89,5.499995,4 2 1 7 8 9 5 3 6
46,89,5.399995,4 2 1 7 8 9 5 3 6
47,89,5.299995,4 2 1 7 8 9 5 3 6
48,91,5.199996,3 2 1 7 8 9 5 4 6
49,89,5.099996,4 2 1 7 8 9 5 3 6
50,89,4.999996,4 2 1 7 8 9 5 3 6
51,88,4.899996,4 2 6 7 8 9 5 3 1
52,88,4.799996,4 2 6 7 8 9 5 3 1
53,88,4.699996,4 2 6 7 8 9 5 3 1
54,88,4.599996,4 2 6 7 8 9 5 3 1
55,88,4.499996,4 2 6 7 8 9 5 3 1
56,88,4.399996,4 2 6 7 8 9 5 3 1
57,88,4.299996,4 2 6 7 8 9 5 3 1
58,88,4.199996,4 2 6 7 8 9 5 3 1
59,93,4.099997,4 1 6 7 8 9 5 3 2
60,93,3.999997,4 1 6 7 8 9 5 3 2
61,93,3.899997,4 1 6 7 8 9 5 3 2
62,88,3.799997,4 2 6 7 8 9 5 3 1
63,88,3.699997,4 2 6 7 8 9 5 3 1
64,88,3.599997,4 2 6 7 8 9 5 3 1
65,88,3.499997,4 2 6 7 8 9 5 3 1
66,88,3.399997,4 2 6 7 8 9 5 3 1
67,88,3.299997,4 2 6 7 8 9 5 3 1
68,88,3.199997,4 2 6 7 8 9 5 3 1
69,86,3.099998,4 5 6 7 8 9 2 3 1
70,86,2.999998,4 5 6 7 8 9 2 3 1
71,86,2.899998,4 5 6 7 8 9 2 3 1
72,86,2.799998,4 5 6 7 8 9 2 3 1
73,86,2.699998,4 5 6 7 8 9 2 3 1
74,86,2.599998,4 5 6 7 8 9 2 3 1
75,86,2.499998,4 5 6 7 8 9 2 3 1
76,84,2.399998,1 5 6 7 8 9 2 3 4
77,84,2.299998,1 5 6 7 8 9 2 3 4
78,84,2.199998,1 5 6 7 8 9 2 3 4
79,84,2.099998,1 5 6 7 8 9 2 3 4
80,84,1.999998,1 5 6 7 8 9 2 3 4
81,84,1.899998,1 5 6 7 8 9 2 3 4
82,84,1.799998,1 5 6 7 8 9 2 3 4
83,84,1.699998,1 5 6 7 8 9 2 3 4
84,84,1.599998,1 5 6 7 8 9 2 3 4
85,84,1.499998,1 5 6 7 8 9 2 3 4
86,84,1.399998,1 5 6 7 8 9 2 3 4
87,83,1.299998,1 4 6 7 8 9 2 3 5
88,83,1.199998,1 4 6 7 8 9 2 3 5
89,83,1.099998,1 4 6 7 8 9 2 3 5
90,83,0.9999982,1 4 6 7 8 9 2 3 5
91,83,0.8999982,1 4 6 7 8 9 2 3 5
92,83,0.7999982,1 4 6 7 8 9 2 3 5
93,73,0.6999981,1 3 6 7 8 9 2 4 5
94,73,0.5999981,1 3 6 7 8 9 2 4 5
95,73,0.4999981,1 3 6 7 8 9 2 4 5
96,73,0.3999981,1 3 6 7 8 9 2 4 5
97,73,0.2999981,1 3 6 7 8 9 2 4 5
98,73,0.1999981,1 3 6 7 8 9 2 4 5
99,73,0.09999814,1 3 6 7 8 9 2 4 5
