Iteration,Cost,Temperature,Sequence
0,115,300,1 9 2 6 4 3 7 8 5
1,103,299,1 9 6 2 4 3 7 8 5
2,99,298,1 2 6 9 4 3 7 8 5
3,107,297,1 2 6 4 9 3 7 8 5
4,105,296,1 2 8 4 9 3 7 6 5
5,107,295,1 2 8 4 6 3 7 9 5
6,131,294,3 2 8 4 6 1 7 9 5
7,133,293,3 9 8 4 6 1 7 2 5
8,89,292,3 9 8 7 6 1 4 2 5
9,123,291,3 9 2 7 6 1 4 8 5
10,135,290,4 9 2 7 6 1 3 8 5
11,101,289,4 9 8 7 6 1 3 2 5
12,125,288,4 9 8 2 6 1 3 7 5
13,107,287,4 9 8 6 2 1 3 7 5
14,125,286,9 4 8 6 2 1 3 7 5
15,109,285,6 4 8 9 2 1 3 7 5
16,108,284,6 5 8 9 2 1 3 7 4
17,110,283,6 5 8 9 2 4 3 7 1
18,104,282,6 5 8 9 2 4 7 3 1
19,110,281,4 5 8 9 2 6 7 3 1
20,117,280,4 5 8 9 2 6 7 1 3
21,129,279,4 5 8 6 2 9 7 1 3
22,143,278,8 5 4 6 2 9 7 1 3
23,149,277,8 5 4 6 2 3 7 1 9
24,135,276,4 5 8 6 2 3 7 1 9
25,139,275,4 3 8 6 2 5 7 1 9
26,125,274,6 3 8 4 2 5 7 1 9
27,109,273,3 6 8 4 2 5 7 1 9
28,100,272,3 6 8 9 2 5 7 1 4
29,96,271,3 6 8 9 2 1 7 5 4
30,112,270,6 3 8 9 2 1 7 5 4
31,116,269,6 3 2 9 8 1 7 5 4
32,126,268,6 5 2 9 8 1 7 3 4
33,114,267,6 1 2 9 8 5 7 3 4
34,120,266,6 1 2 7 8 5 9 3 4
35,103,265,4 1 2 7 8 5 9 3 6
36,107,264,4 1 2 7 8 6 9 3 5
37,123,263,9 1 2 7 8 6 4 3 5
38,143,262,9 1 2 7 4 6 8 3 5
39,137,261,9 1 2 7 4 3 8 6 5
40,146,260,9 5 2 7 4 3 8 6 1
41,132,259,9 5 7 2 4 3 8 6 1
42,130,258,9 5 7 2 1 3 8 6 4
43,130,257,9 5 7 2 1 3 8 6 4
44,140,256,9 3 7 2 1 5 8 6 4
45,140,255,9 3 7 1 2 5 8 6 4
46,124,254,9 3 6 1 2 5 8 7 4
47,128,253,9 1 6 3 2 5 8 7 4
48,107,252,4 1 6 3 2 5 8 7 9
49,128,251,9 1 6 3 2 5 8 7 4
50,110,250,9 1 2 3 6 5 8 7 4
51,109,249,9 1 2 4 6 5 8 7 3
52,103,248,6 1 2 4 9 5 8 7 3
53,113,247,8 1 2 4 9 5 6 7 3
54,107,246,8 1 2 4 9 5 7 6 3
55,131,245,8 1 2 6 9 5 7 4 3
56,143,244,8 1 2 6 9 3 7 4 5
57,143,243,8 2 1 6 9 3 7 4 5
58,141,242,8 2 3 6 9 1 7 4 5
59,137,241,2 8 3 6 9 1 7 4 5
60,130,240,2 8 3 6 9 1 7 5 4
61,132,239,2 8 3 6 9 7 1 5 4
62,138,238,2 8 3 7 9 6 1 5 4
63,130,237,2 8 3 7 9 6 4 5 1
64,109,236,2 1 3 7 9 6 4 5 8
