Iteration,Cost,Temperature,Sequence
0,89,10,12 1 7 6 4 8 11 5 3 9 10 2
1,89,10,12 1 7 6 4 8 11 5 3 9 10 2
2,83,10,12 1 7 6 4 8 11 5 3 10 9 2
3,77,10,12 10 7 6 4 8 11 5 3 1 9 2
4,77,10,12 10 7 6 4 8 11 5 3 1 9 2
5,71,10,12 10 7 3 4 8 11 5 6 1 9 2
6,71,10,12 10 7 3 4 8 11 5 6 1 9 2
7,67,10,3 10 7 12 4 8 11 5 6 1 9 2
8,67,10,3 10 7 12 4 8 11 5 1 6 9 2
9,67,10,3 10 7 12 4 8 11 5 1 6 9 2
10,65,10,3 5 7 12 4 8 11 10 1 6 9 2
11,65,10,3 5 7 12 4 8 11 10 1 6 9 2
12,67,10,3 5 7 12 4 8 9 10 1 6 11 2
13,76,10,2 5 7 12 4 8 9 10 1 6 11 3
14,72,10,2 7 5 12 4 8 9 10 1 6 11 3
15,74,10,2 7 5 12 4 8 9 10 3 6 11 1
16,74,10,2 7 5 12 4 8 9 10 3 6 11 1
17,70,10,2 7 5 12 4 1 9 10 3 6 11 8
18,74,10,2 7 5 12 4 9 1 10 3 6 11 8
19,80,10,2 7 5 10 4 9 1 12 3 6 11 8
20,88,10,2 7 9 10 4 5 1 12 3 6 11 8
21,88,10,2 7 9 10 4 5 1 12 3 6 11 8
22,78,10,2 7 9 10 5 4 1 12 3 6 11 8
23,80,10,9 7 2 10 5 4 1 12 3 6 11 8
24,80,10,9 7 2 10 5 4 1 12 3 6 11 8
25,80,10,9 7 2 10 5 4 1 12 3 6 11 8
26,74,10,9 2 7 10 5 4 1 12 3 6 11 8
27,80,10,9 2 7 10 11 4 1 12 3 6 5 8
28,68,10,9 1 7 10 11 4 2 12 3 6 5 8
29,66,10,9 1 7 10 11 4 2 12 8 6 5 3
30,64,10,1 9 7 10 11 4 2 12 8 6 5 3
31,64,10,1 9 7 10 11 4 2 12 8 6 5 3
32,58,10,1 9 7 10 11 4 2 12 8 3 5 6
33,58,10,1 9 7 10 11 4 2 12 8 3 5 6
34,58,10,1 9 7 10 11 4 2 12 8 3 5 6
35,51,10,1 9 7 6 11 4 2 12 8 3 5 10
36,57,10,1 9 7 2 11 4 6 12 8 3 5 10
37,61,10,1 9 7 11 2 4 6 12 8 3 5 10
38,61,10,1 9 7 11 2 4 6 12 8 3 5 10
39,67,10,1 11 7 9 2 4 6 12 8 3 5 10
40,67,10,1 11 7 9 2 4 6 12 8 3 5 10
41,67,10,1 11 7 9 2 4 6 12 8 3 5 10
42,69,10,1 11 12 9 2 4 6 7 8 3 5 10
43,69,10,1 11 12 9 6 4 2 7 8 3 5 10
44,69,10,1 11 12 9 6 4 2 7 8 3 5 10
45,72,10,1 11 12 9 6 4 2 10 8 3 5 7
46,72,10,2 11 12 9 6 4 1 10 8 3 5 7
47,72,10,2 11 12 9 6 4 1 10 8 3 5 7
48,76,10,2 11 12 9 8 4 1 10 6 3 5 7
49,76,10,2 11 12 9 8 4 1 10 6 3 5 7
50,76,10,2 11 12 9 8 4 1 10 6 5 3 7
51,68,10,2 11 6 9 8 4 1 10 12 5 3 7
52,68,10,2 11 6 9 8 4 1 10 3 5 12 7
53,78,10,2 11 6 5 8 4 1 10 3 9 12 7
54,78,10,2 11 6 5 7 4 1 10 3 9 12 8
55,60,10,2 11 6 5 7 9 1 10 3 4 12 8
56,60,10,2 11 6 5 7 9 1 10 3 4 12 8
57,72,10,10 11 6 5 7 9 1 2 3 4 12 8
58,64,10,6 11 10 5 7 9 1 2 3 4 12 8
59,71,10,6 11 10 5 7 9 1 8 3 4 12 2
60,71,10,6 11 10 5 7 9 1 8 3 4 12 2
61,63,10,6 3 10 5 7 9 1 8 11 4 12 2
62,59,10,6 3 10 5 7 9 1 4 11 8 12 2
63,59,10,6 3 10 5 7 9 1 4 11 8 12 2
64,59,10,7 3 10 5 6 9 1 4 11 8 12 2
65,59,10,7 3 10 5 6 9 1 4 11 8 12 2
66,63,10,7 3 10 5 6 9 1 4 8 11 12 2
67,73,10,7 3 10 11 6 9 1 4 8 5 12 2
68,73,10,7 3 10 11 6 9 1 4 8 5 12 2
69,69,10,7 3 2 11 6 9 1 4 8 5 12 10
70,71,10,7 3 2 11 6 9 1 4 8 10 12 5
71,75,10,7 3 2 11 6 9 1 5 8 10 12 4
72,69,10,8 3 2 11 6 9 1 5 7 10 12 4
73,67,10,12 3 2 11 6 9 1 5 7 10 8 4
74,85,10,12 3 7 11 6 9 1 5 2 10 8 4
75,95,10,12 1 7 11 6 9 3 5 2 10 8 4
76,73,10,12 1 7 10 6 9 3 5 2 11 8 4
77,77,10,12 1 7 10 6 9 2 5 3 11 8 4
78,79,10,12 1 7 10 6 9 2 3 5 11 8 4
79,75,10,12 1 2 10 6 9 7 3 5 11 8 4
80,79,10,12 5 2 10 6 9 7 3 1 11 8 4
81,63,10,12 5 3 10 6 9 7 2 1 11 8 4
82,63,10,12 5 3 10 6 9 7 2 1 11 8 4
83,63,10,12 5 3 10 6 9 7 2 1 11 8 4
84,63,10,12 5 3 10 6 9 7 2 1 11 8 4
85,65,10,12 5 3 10 6 9 11 2 1 7 8 4
86,65,10,12 5 3 10 6 9 11 2 1 7 8 4
87,71,10,12 5 3 10 6 9 11 7 1 2 8 4
88,71,10,12 5 3 10 6 9 11 7 1 2 8 4
89,71,10,12 5 3 10 6 9 11 7 1 2 8 4
90,71,10,12 5 3 10 6 9 11 7 1 2 8 4
91,65,10,10 5 3 12 6 9 11 7 1 2 8 4
92,59,10,10 5 3 12 6 9 11 2 1 7 8 4
93,59,10,10 5 3 12 6 9 11 2 1 7 8 4
94,59,10,10 5 3 12 6 9 11 2 1 7 8 4
95,59,10,10 5 3 12 6 9 11 2 1 7 8 4
96,59,10,10 5 3 12 6 9 11 2 1 7 8 4
97,59,10,10 5 3 12 6 9 11 2 1 7 8 4
98,75,10,10 9 3 12 6 5 11 2 1 7 8 4
99,90,10,10 9 3 12 6 5 11 2 4 7 8 1
