Iteration,Cost,Temperature,Sequence
0,207,10,3 19 15 11 9 20 1 13 2 8 4 12 5 16 7 17 14 10 6 18
1,203,9,3 19 15 11 9 12 1 13 2 8 4 20 5 16 7 17 14 10 6 18
2,203,8,3 19 15 11 9 12 1 13 2 8 4 20 5 16 7 17 14 10 6 18
3,203,7,3 19 15 11 9 12 1 13 2 8 4 20 5 16 7 17 14 10 6 18
4,203,6,3 19 15 11 9 12 1 13 2 8 4 20 5 16 7 17 14 10 6 18
5,187,5,3 19 15 11 9 12 13 1 2 8 4 20 5 16 7 17 14 10 6 18
6,177,4,3 19 15 11 9 12 4 1 2 8 13 20 5 16 7 17 14 10 6 18
7,181,3,3 19 15 11 9 12 10 1 2 8 13 20 5 16 7 17 14 4 6 18
8,181,2,3 19 15 11 9 12 10 1 2 8 13 20 5 16 7 17 14 4 6 18
9,175,1,3 19 15 20 9 12 10 1 2 8 13 11 5 16 7 17 14 4 6 18
