Iteration,Cost,Temperature,Sequence
0,221,10,12 10 1 11 18 9 16 2 19 13 20 6 17 14 4 3 7 8 15 5
1,219,9.9,12 10 1 11 18 9 16 2 19 13 20 6 5 14 4 3 7 8 15 17
2,215,9.799999,12 10 1 9 18 11 16 2 19 13 20 6 5 14 4 3 7 8 15 17
3,215,9.699999,12 10 1 9 18 11 16 19 2 13 20 6 5 14 4 3 7 8 15 17
4,211,9.599998,12 10 1 9 18 11 16 19 8 13 20 6 5 14 4 3 7 2 15 17
5,211,9.499998,12 10 1 9 18 11 16 19 8 13 20 6 5 14 4 3 7 2 15 17
6,211,9.399998,11 10 1 9 18 12 16 19 8 13 20 6 5 14 4 3 7 2 15 17
7,211,9.299997,11 10 1 9 18 12 16 19 8 13 17 6 5 14 4 3 7 2 15 20
8,211,9.199997,11 10 1 9 18 12 16 19 8 13 17 7 5 14 4 3 6 2 15 20
9,225,9.099997,11 18 1 9 10 12 16 19 8 13 17 7 5 14 4 3 6 2 15 20
10,225,8.999996,11 18 1 9 17 12 16 19 8 13 10 7 5 14 4 3 6 2 15 20
11,227,8.899996,11 18 1 9 17 12 10 19 8 13 16 7 5 14 4 3 6 2 15 20
12,219,8.799995,11 18 1 19 17 12 10 9 8 13 16 7 5 14 4 3 6 2 15 20
13,199,8.699995,11 18 1 19 17 12 10 6 8 13 16 7 5 14 4 3 9 2 15 20
14,191,8.599995,11 18 1 15 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
15,191,8.499994,15 18 1 11 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
16,191,8.399994,15 18 1 11 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
17,191,8.299994,15 18 1 11 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
18,191,8.199993,15 18 1 11 17 12 10 6 8 13 16 7 5 14 4 3 9 2 19 20
19,185,8.099993,15 18 1 11 17 12 10 6 8 13 16 14 5 7 4 3 9 2 19 20
20,185,7.999993,15 18 1 11 17 12 10 6 8 20 16 14 5 7 4 3 9 2 19 13
21,185,7.899993,15 18 1 11 17 12 10 6 8 20 16 14 5 7 4 3 9 2 19 13
22,192,7.799993,15 18 1 11 17 12 10 6 13 20 16 14 5 7 4 3 9 2 19 8
23,192,7.699993,15 18 1 11 17 12 10 6 13 20 16 14 5 7 4 3 9 2 19 8
24,170,7.599993,15 18 5 11 17 12 10 6 13 20 16 14 1 7 4 3 9 2 19 8
25,170,7.499993,15 18 5 11 17 12 10 6 13 20 16 14 1 7 9 3 4 2 19 8
26,170,7.399993,15 18 5 11 17 12 10 6 13 20 16 14 1 7 9 3 4 2 19 8
27,170,7.299994,15 18 5 11 17 12 10 6 13 20 16 14 1 7 9 3 4 2 19 8
28,175,7.199994,15 18 5 11 17 12 10 6 13 20 16 14 1 8 9 3 4 2 19 7
29,173,7.099994,15 19 5 11 17 12 10 6 13 20 16 14 1 8 9 3 4 2 18 7
30,173,6.999994,15 19 5 11 17 12 10 6 13 20 16 14 1 8 9 3 4 2 18 7
31,179,6.899994,15 19 5 11 17 10 12 6 13 20 16 14 1 8 9 3 4 2 18 7
32,179,6.799994,15 19 5 11 17 10 12 6 13 20 16 14 1 8 9 3 4 2 18 7
33,179,6.699994,15 19 5 11 17 10 12 6 13 20 16 14 1 8 9 3 4 2 18 7
34,179,6.599994,15 19 5 11 17 10 12 20 13 6 16 14 1 8 9 3 4 2 18 7
35,175,6.499994,12 19 5 11 17 10 15 20 13 6 16 14 1 8 9 3 4 2 18 7
36,183,6.399994,12 19 5 11 17 10 15 1 13 6 16 14 20 8 9 3 4 2 18 7
37,197,6.299994,12 19 1 11 17 10 15 5 13 6 16 14 20 8 9 3 4 2 18 7
38,185,6.199995,15 19 1 11 17 10 12 5 13 6 16 14 20 8 9 3 4 2 18 7
39,185,6.099995,15 19 1 11 17 10 12 5 13 6 16 14 20 8 9 3 4 2 18 7
40,189,5.999995,15 19 1 11 17 10 12 5 13 6 16 14 20 3 9 8 4 2 18 7
41,189,5.899995,15 19 1 11 17 10 12 5 13 6 16 14 20 3 9 8 4 2 18 7
42,189,5.799995,15 19 1 11 17 10 5 12 13 6 16 14 20 3 9 8 4 2 18 7
43,175,5.699995,15 20 1 11 17 10 5 12 13 6 16 14 19 3 9 8 4 2 18 7
44,171,5.599995,15 20 1 4 17 10 5 12 13 6 16 14 19 3 9 8 11 2 18 7
45,171,5.499995,15 20 1 4 17 10 5 12 13 6 16 14 19 3 9 8 11 2 18 7
46,171,5.399995,15 20 1 4 17 10 5 12 13 6 16 14 19 3 9 8 11 2 18 7
47,171,5.299995,15 20 1 4 17 10 5 12 13 6 16 14 19 3 9 8 11 2 18 7
48,171,5.199996,15 20 1 4 17 10 5 12 13 6 16 14 19 3 9 8 11 2 18 7
49,171,5.099996,15 20 1 4 17 10 5 12 13 6 16 14 19 3 9 8 11 2 18 7
50,175,4.999996,15 20 1 4 17 10 5 12 13 6 18 14 19 3 9 8 11 2 16 7
51,177,4.899996,15 20 1 4 17 10 2 12 13 6 18 14 19 3 9 8 11 5 16 7
52,177,4.799996,15 20 1 4 17 10 2 12 13 6 18 14 19 3 9 8 11 5 16 7
53,177,4.699996,15 20 1 4 17 10 2 12 13 6 18 14 19 3 9 8 11 5 16 7
54,177,4.599996,15 20 1 4 17 10 2 12 13 6 18 14 19 3 9 8 11 5 16 7
55,173,4.499996,15 20 1 10 17 4 2 12 13 6 18 14 19 3 9 8 11 5 16 7
