Iteration,Cost,Temperature,Sequence
0,189,10,18 10 17 19 14 3 5 13 2 7 12 8 11 4 6 1 15 9 20 16
1,189,9,18 10 17 19 14 3 5 13 2 7 12 8 11 4 6 1 15 9 20 16
2,193,8,13 10 17 19 14 3 5 18 2 7 12 8 11 4 6 1 15 9 20 16
3,187,7,13 9 17 19 14 3 5 18 2 7 12 8 11 4 6 1 15 10 20 16
4,185,6,13 4 17 19 14 3 5 18 2 7 12 8 11 9 6 1 15 10 20 16
5,185,5,13 4 17 19 14 3 5 18 2 7 12 8 11 9 6 1 15 10 20 16
6,189,4,12 4 17 19 14 3 5 18 2 7 13 8 11 9 6 1 15 10 20 16
7,189,3,12 4 17 19 14 3 5 18 2 7 13 8 11 9 6 1 15 10 20 16
8,185,2,5 4 17 19 14 3 12 18 2 7 13 8 11 9 6 1 15 10 20 16
9,183,1,5 4 17 19 8 3 12 18 2 7 13 14 11 9 6 1 15 10 20 16
