Iteration,Cost,Temperature,Sequence
0,221,10,12 10 1 11 18 9 16 2 19 13 20 6 17 14 4 3 7 8 15 5
1,219,9,12 10 1 11 18 9 16 2 19 13 20 6 5 14 4 3 7 8 15 17
2,215,8,12 10 1 9 18 11 16 2 19 13 20 6 5 14 4 3 7 8 15 17
3,215,7,12 10 1 9 18 11 16 19 2 13 20 6 5 14 4 3 7 8 15 17
4,211,6,12 10 1 9 18 11 16 19 8 13 20 6 5 14 4 3 7 2 15 17
5,211,5,12 10 1 9 18 11 16 19 8 13 20 6 5 14 4 3 7 2 15 17
6,211,4,11 10 1 9 18 12 16 19 8 13 20 6 5 14 4 3 7 2 15 17
7,211,3,11 10 1 9 18 12 16 19 8 13 17 6 5 14 4 3 7 2 15 20
8,211,2,11 10 1 9 18 12 16 19 8 13 17 7 5 14 4 3 6 2 15 20
9,211,1,11 10 1 9 18 12 16 19 8 13 17 7 5 14 4 3 6 2 15 20
