Iteration;Cost;Temperature;Sequence
0;546;10000;24 21 12 10 1 11 18 9 16 2 19 23 13 20 22 6 17 14 4 3 7 8 15 5
1;554;8000;24 21 12 10 1 11 18 9 16 2 19 23 13 20 22 7 17 14 4 3 6 8 15 5
2;532;6400;24 21 12 10 15 11 18 9 16 2 19 23 13 20 22 7 17 14 4 3 6 8 1 5
3;540;5120;24 21 12 10 15 11 18 9 16 2 19 23 13 20 22 7 8 14 4 3 6 17 1 5
4;542;4096;24 21 12 10 15 11 18 9 16 2 13 23 19 20 22 7 8 14 4 3 6 17 1 5
5;544;3276,8;24 21 12 10 15 11 18 9 16 2 13 23 19 20 22 7 8 6 4 3 14 17 1 5
6;556;2621,44;24 21 12 10 1 11 18 9 16 2 13 23 19 20 22 7 8 6 4 3 14 17 15 5
7;524;2097,152;24 21 19 10 1 11 18 9 16 2 13 23 12 20 22 7 8 6 4 3 14 17 15 5
8;524;1677,722;24 21 19 9 1 11 18 10 16 2 13 23 12 20 22 7 8 6 4 3 14 17 15 5
9;560;1342,177;24 21 19 8 1 11 18 10 16 2 13 23 12 20 22 7 9 6 4 3 14 17 15 5
10;566;1073,742;24 21 19 8 1 11 18 10 16 2 13 23 12 20 22 7 9 6 4 14 3 17 15 5
11;574;858,9936;24 23 19 8 1 11 18 10 16 2 13 21 12 20 22 7 9 6 4 14 3 17 15 5
12;562;687,1949;24 23 10 8 1 11 18 19 16 2 13 21 12 20 22 7 9 6 4 14 3 17 15 5
13;598;549,7559;24 23 10 8 1 11 6 19 16 2 13 21 12 20 22 7 9 18 4 14 3 17 15 5
14;581;439,8047;24 23 10 8 1 11 6 19 16 5 13 21 12 20 22 7 9 18 4 14 3 17 15 2
15;578;351,8438;24 23 10 8 1 11 6 19 16 5 13 21 12 20 22 7 9 18 4 14 3 2 15 17
16;512;281,4751;24 23 10 8 1 11 22 19 16 5 13 21 12 20 6 7 9 18 4 14 3 2 15 17
17;514;225,1801;24 23 10 8 1 16 22 19 11 5 13 21 12 20 6 7 9 18 4 14 3 2 15 17
18;474;180,144;24 23 18 8 1 16 22 19 11 5 13 21 12 20 6 7 9 10 4 14 3 2 15 17
19;480;144,1152;24 23 18 8 1 16 22 19 11 5 13 21 6 20 12 7 9 10 4 14 3 2 15 17
20;480;115,2922;24 23 18 8 1 16 22 19 11 5 13 21 6 20 12 7 9 10 4 14 3 2 15 17
21;480;92,23376;24 23 18 8 1 16 22 19 11 5 13 21 6 20 12 7 9 10 4 14 3 2 15 17
22;484;73,78701;24 23 18 8 1 16 22 19 11 13 5 21 6 20 12 7 9 10 4 14 3 2 15 17
23;482;59,02961;24 23 18 8 1 19 22 16 11 13 5 21 6 20 12 7 9 10 4 14 3 2 15 17
24;462;47,22369;24 23 18 8 1 19 22 16 11 13 5 21 6 20 12 7 9 10 4 2 3 14 15 17
25;462;37,77895;24 23 18 8 1 19 22 16 11 13 5 21 6 20 12 7 9 10 4 2 3 14 15 17
