Iteration;Cost;Temperature;Sequence
0;571;10000;16 12 18 1 13 22 14 19 7 15 6 4 20 17 23 24 8 11 5 3 9 21 10 2
1;609;8000;16 12 18 1 13 22 14 19 7 15 6 4 20 10 23 24 8 11 5 3 9 21 17 2
2;539;6400;16 12 18 20 13 22 14 19 7 15 6 4 1 10 23 24 8 11 5 3 9 21 17 2
3;517;5120;16 12 18 20 13 22 14 19 7 9 6 4 1 10 23 24 8 11 5 3 15 21 17 2
4;547;4096;16 12 18 20 13 22 14 19 7 23 6 4 1 10 9 24 8 11 5 3 15 21 17 2
5;491;3276,8;16 19 18 20 13 22 14 12 7 23 6 4 1 10 9 24 8 11 5 3 15 21 17 2
6;481;2621,44;16 19 18 20 13 22 14 12 7 23 6 4 1 10 9 17 8 11 5 3 15 21 24 2
7;491;2097,152;16 19 18 20 13 22 14 12 7 23 6 4 24 10 9 17 8 11 5 3 15 21 1 2
8;473;1677,722;6 19 18 20 13 22 14 12 7 23 16 4 24 10 9 17 8 11 5 3 15 21 1 2
9;479;1342,177;6 19 18 20 13 22 14 12 7 23 16 4 24 10 9 17 8 11 5 3 15 21 2 1
10;521;1073,742;6 19 18 20 13 22 14 12 7 23 16 4 24 1 9 17 8 11 5 3 15 21 2 10
11;493;858,9936;6 19 18 20 13 22 14 12 7 23 16 4 9 1 24 17 8 11 5 3 15 21 2 10
12;511;687,1949;6 19 18 21 13 22 14 12 7 23 16 4 9 1 24 17 8 11 5 3 15 20 2 10
13;517;549,7559;6 19 18 21 13 22 4 12 7 23 16 14 9 1 24 17 8 11 5 3 15 20 2 10
14;531;439,8047;6 19 18 21 13 22 4 12 7 23 16 14 9 1 24 3 8 11 5 17 15 20 2 10
15;519;351,8438;6 19 18 21 13 22 4 12 7 23 16 14 9 1 3 24 8 11 5 17 15 20 2 10
16;495;281,4751;6 19 18 21 13 22 4 12 7 23 16 14 9 1 3 24 8 2 5 17 15 20 11 10
17;517;225,1801;6 19 18 21 13 22 4 12 7 23 16 14 9 1 11 24 8 2 5 17 15 20 3 10
18;539;180,144;6 19 18 21 13 2 4 12 7 23 16 14 9 1 11 24 8 22 5 17 15 20 3 10
19;541;144,1152;6 19 18 21 13 2 4 12 7 23 16 14 11 1 9 24 8 22 5 17 15 20 3 10
20;509;115,2922;6 19 18 21 13 2 4 12 7 23 16 14 11 10 9 24 8 22 5 17 15 20 3 1
21;525;92,23376;6 19 18 21 13 10 4 12 7 23 16 14 11 2 9 24 8 22 5 17 15 20 3 1
22;523;73,78701;6 19 18 21 13 10 4 12 7 23 16 14 11 9 2 24 8 22 5 17 15 20 3 1
23;535;59,02961;6 19 13 21 18 10 4 12 7 23 16 14 11 9 2 24 8 22 5 17 15 20 3 1
24;539;47,22369;9 19 13 21 18 10 4 12 7 23 16 14 11 6 2 24 8 22 5 17 15 20 3 1
25;549;37,77895;9 19 13 21 18 10 4 12 14 23 16 7 11 6 2 24 8 22 5 17 15 20 3 1
26;541;30,22316;9 19 13 21 18 10 4 12 14 23 16 7 6 11 2 24 8 22 5 17 15 20 3 1
27;538;24,17853;1 19 13 21 18 10 4 12 14 23 16 7 6 11 2 24 8 22 5 17 15 20 3 9
28;540;19,34282;1 19 13 21 18 23 4 12 14 10 16 7 6 11 2 24 8 22 5 17 15 20 3 9
29;536;15,47426;1 19 13 21 18 23 4 12 14 16 10 7 6 11 2 24 8 22 5 17 15 20 3 9
30;524;12,37941;1 19 13 21 18 5 4 12 14 16 10 7 6 11 2 24 8 22 23 17 15 20 3 9
31;536;9,903527;1 19 13 12 18 5 4 21 14 16 10 7 6 11 2 24 8 22 23 17 15 20 3 9
32;536;7,922822;1 19 13 12 18 5 4 21 14 16 10 7 6 11 2 24 8 22 23 17 15 20 3 9
33;534;6,338258;1 19 13 12 24 5 4 21 14 16 10 7 6 11 2 18 8 22 23 17 15 20 3 9
34;526;5,070606;1 19 17 12 24 5 4 21 14 16 10 7 6 11 2 18 8 22 23 13 15 20 3 9
35;508;4,056485;1 19 17 12 24 20 4 21 14 16 10 7 6 11 2 18 8 22 23 13 15 5 3 9
36;508;3,245188;1 19 17 12 24 20 4 21 14 16 10 7 6 11 2 18 8 22 23 13 15 5 3 9
37;508;2,596151;1 19 17 12 24 20 4 21 14 16 10 7 6 11 2 18 8 22 23 13 15 5 3 9
38;508;2,076921;1 19 17 12 24 20 4 21 14 16 10 7 6 11 2 18 8 22 23 13 15 5 3 9
39;504;1,661536;1 19 17 12 24 20 4 21 14 16 10 7 6 11 13 18 8 22 23 2 15 5 3 9
40;462;1,329229;1 19 17 12 24 20 4 21 14 16 10 7 6 11 13 18 15 22 23 2 8 5 3 9
41;462;1,063383;1 19 17 12 24 20 4 21 14 16 10 7 6 11 13 18 15 22 23 2 8 5 3 9
42;461;0,8507068;1 19 17 12 24 20 4 21 14 16 9 7 6 11 13 18 15 22 23 2 8 5 3 10
43;461;0,6805654;1 19 17 12 24 20 4 21 14 16 9 7 6 11 13 18 15 22 23 2 8 5 3 10
44;451;0,5444524;1 19 17 12 24 20 14 21 4 16 9 7 6 11 13 18 15 22 23 2 8 5 3 10
45;439;0,4355619;1 15 17 12 24 20 14 21 4 16 9 7 6 11 13 18 19 22 23 2 8 5 3 10
46;439;0,3484495;1 15 17 12 24 20 14 21 4 16 9 7 6 11 13 18 19 22 23 2 8 5 3 10
47;419;0,2787596;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
48;419;0,2230077;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
49;419;0,1784062;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
50;419;0,1427249;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
51;419;0,1141799;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
52;419;0,09134396;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
53;419;0,07307517;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
54;419;0,05846014;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
55;419;0,04676811;1 15 17 12 24 20 14 21 4 11 9 7 6 16 13 18 19 22 23 2 8 5 3 10
56;399;0,03741449;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 2 8 5 3 7
57;389;0,02993159;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 7 8 5 3 2
58;389;0,02394527;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 7 8 5 3 2
59;389;0,01915622;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 7 8 5 3 2
60;389;0,01532497;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 7 8 5 3 2
61;389;0,01225998;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 7 8 5 3 2
62;389;0,009807984;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 7 8 5 3 2
63;389;0,007846388;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 7 8 5 3 2
64;389;0,00627711;1 15 17 12 24 20 14 21 4 11 9 10 6 16 13 18 19 22 23 7 8 5 3 2
65;377;0,005021689;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
66;377;0,004017351;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
67;377;0,003213881;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
68;377;0,002571105;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
69;377;0,002056884;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
70;377;0,001645507;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
71;377;0,001316406;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
72;377;0,001053125;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
73;377;0,0008424997;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
74;377;0,0006739997;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
75;377;0,0005391998;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
76;377;0,0004313598;1 15 17 12 24 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
77;377;0,0003450879;1 15 24 12 17 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
78;377;0,0002760703;1 15 24 12 17 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
79;377;0,0002208562;1 15 24 12 17 20 14 21 4 6 9 10 11 16 13 18 19 22 23 7 8 5 3 2
80;377;0,000176685;1 15 24 12 17 20 14 21 16 6 9 10 11 4 13 18 19 22 23 7 8 5 3 2
81;375;0,000141348;1 15 24 12 17 20 6 21 16 14 9 10 11 4 13 18 19 22 23 7 8 5 3 2
82;375;0,0001130784;1 15 24 12 17 20 6 21 16 14 9 10 11 4 13 18 19 22 23 7 8 5 3 2
83;371;9,046272E-05;1 15 24 12 17 20 6 22 16 14 9 10 11 4 13 18 19 21 23 7 8 5 3 2
84;359;7,237017E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
85;359;5,789614E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
86;359;4,631691E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
87;359;3,705353E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
88;359;2,964282E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
89;359;2,371426E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
90;359;1,897141E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
91;359;1,517713E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
92;359;1,21417E-05;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
93;359;9,713362E-06;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
94;359;7,770689E-06;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
95;359;6,216551E-06;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
96;359;4,973241E-06;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
97;359;3,978593E-06;1 15 24 12 17 20 6 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
98;349;3,182875E-06;1 15 6 12 17 20 24 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
99;349;2,5463E-06;1 15 6 12 17 20 24 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
100;349;2,03704E-06;1 15 6 12 17 20 24 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
101;349;1,629632E-06;1 15 6 12 17 20 24 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
102;349;1,303706E-06;1 15 6 12 17 20 24 14 16 22 9 10 11 4 13 18 19 21 23 7 8 5 3 2
