Iteration;Cost;Temperature;Sequence
0;39;1000;1 2 6 4 3 5
1;45;800;1 5 6 4 3 2
2;57;640;5 1 6 4 3 2
3;43;512;5 3 6 4 1 2
4;51;409,6;5 4 6 3 1 2
5;45;327,68;5 6 4 3 1 2
6;53;262,144;5 2 4 3 1 6
7;57;209,7152;5 2 6 3 1 4
8;57;167,7722;5 2 6 1 3 4
9;57;134,2177;5 2 6 3 1 4
10;54;107,3742;5 2 6 3 4 1
11;54;85,89936;3 2 6 5 4 1
12;57;68,71949;3 2 1 5 4 6
13;39;54,97559;4 2 1 5 3 6
14;31;43,98048;1 2 4 5 3 6
15;31;35,18438;1 2 4 5 3 6
16;53;28,14751;5 2 4 1 3 6
17;45;22,51801;5 4 2 1 3 6
18;43;18,0144;5 6 2 1 3 4
19;43;14,41152;6 5 2 1 3 4
20;45;11,52922;2 5 6 1 3 4
21;45;9,223376;2 4 6 1 3 5
22;40;7,378701;2 4 6 5 3 1
23;40;5,902961;2 4 5 6 3 1
24;41;4,722369;1 4 5 6 3 2
25;37;3,777895;1 4 2 6 3 5
26;37;3,022316;2 4 1 6 3 5
27;37;2,417853;2 4 1 6 3 5
28;37;1,934283;2 4 1 6 3 5
29;39;1,547426;2 4 1 3 6 5
30;38;1,237941;2 4 5 3 6 1
31;38;0,9903527;2 4 5 3 6 1
32;38;0,7922822;2 4 5 3 6 1
33;38;0,6338258;2 6 5 3 4 1
34;38;0,5070606;2 4 5 3 6 1
35;38;0,4056485;2 4 5 3 6 1
36;38;0,3245188;2 4 5 3 6 1
37;32;0,2596151;2 4 3 5 6 1
38;32;0,2076921;2 4 3 5 6 1
39;32;0,1661537;2 4 3 5 6 1
40;32;0,1329229;2 4 3 5 6 1
41;32;0,1063383;2 4 3 5 6 1
42;32;0,08507068;2 4 3 5 6 1
43;32;0,06805655;2 4 3 5 6 1
44;32;0,05444524;2 4 3 5 6 1
45;32;0,04355619;2 4 3 5 6 1
46;32;0,03484495;2 4 3 5 6 1
47;32;0,02787596;2 4 3 5 6 1
48;32;0,02230077;2 4 3 5 6 1
49;32;0,01784062;2 4 3 5 6 1
50;32;0,01427249;2 4 3 5 6 1
51;32;0,011418;2 4 3 5 6 1
52;32;0,009134396;2 4 3 5 6 1
53;32;0,007307517;2 4 3 5 6 1
54;32;0,005846014;2 4 3 5 6 1
55;32;0,004676811;2 4 3 5 6 1
56;32;0,003741449;2 4 3 5 6 1
57;32;0,002993159;2 4 3 5 6 1
58;32;0,002394527;2 4 3 5 6 1
59;32;0,001915622;2 4 3 5 6 1
60;32;0,001532497;2 4 3 5 6 1
61;32;0,001225998;2 4 3 5 6 1
62;32;0,0009807985;2 4 3 5 6 1
63;32;0,0007846388;2 4 3 5 6 1
64;32;0,0006277111;2 4 3 5 6 1
65;32;0,0005021688;2 4 3 5 6 1
66;32;0,0004017351;2 4 3 5 6 1
67;32;0,0003213881;2 4 3 5 6 1
68;32;0,0002571105;2 4 3 5 6 1
69;32;0,0002056884;2 4 3 5 6 1
70;32;0,0001645507;2 4 3 5 6 1
71;32;0,0001316406;2 4 3 5 6 1
72;32;0,0001053125;2 4 3 5 6 1
73;32;8,424996E-05;2 4 3 5 6 1
74;32;6,739997E-05;2 4 3 5 6 1
75;32;5,391998E-05;2 4 3 5 6 1
76;32;4,313598E-05;2 4 3 5 6 1
77;32;3,450879E-05;2 4 3 5 6 1
78;32;2,760703E-05;2 4 3 5 6 1
79;32;2,208562E-05;2 4 3 5 6 1
80;32;1,76685E-05;2 4 3 5 6 1
81;32;1,41348E-05;2 4 3 5 6 1
82;32;1,130784E-05;2 4 3 5 6 1
83;32;9,046272E-06;2 4 3 5 6 1
84;32;7,237018E-06;2 4 3 5 6 1
85;32;5,789614E-06;2 4 3 5 6 1
86;32;4,631691E-06;2 4 3 5 6 1
87;32;3,705353E-06;2 4 3 5 6 1
88;32;2,964282E-06;2 4 3 5 6 1
89;32;2,371426E-06;2 4 3 5 6 1
90;32;1,897141E-06;2 4 3 5 6 1
91;32;1,517713E-06;2 4 3 5 6 1
92;32;1,21417E-06;2 4 3 5 6 1
