Iteration;Cost;Temperature;Sequence
0;571;100;16 12 18 1 13 22 14 19 7 15 6 4 20 17 23 24 8 11 5 3 9 21 10 2
1;571;80;16 12 18 1 13 22 14 19 7 15 6 4 20 17 23 24 8 11 5 3 9 21 10 2
2;541;64;16 12 18 20 13 22 14 19 7 15 6 4 1 17 23 24 8 11 5 3 9 21 10 2
3;519;51,2;16 12 18 20 13 22 14 19 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
4;519;40,96;16 12 18 20 13 22 14 19 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
5;463;32,768;16 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
6;463;26,2144;16 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 5 3 15 21 10 2
7;473;20,97152;16 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 10 3 15 21 5 2
8;478;16,77722;2 19 18 20 13 22 14 12 7 9 6 4 1 17 23 24 8 11 10 3 15 21 5 16
9;468;13,42177;2 19 18 20 13 22 14 12 7 9 6 4 1 23 17 24 8 11 10 3 15 21 5 16
10;462;10,73742;2 19 18 20 13 22 14 12 7 9 6 4 1 23 17 24 8 11 10 3 16 21 5 15
11;462;8,589936;2 19 18 20 13 22 14 12 7 9 6 4 1 23 17 24 8 11 10 3 16 21 5 15
12;462;6,871949;2 19 18 20 13 21 14 12 7 9 6 4 1 23 17 24 8 11 10 3 16 22 5 15
13;462;5,49756;2 19 18 20 13 21 14 12 7 9 6 4 1 23 17 24 8 11 10 3 16 22 5 15
14;446;4,398048;2 19 18 20 13 21 14 12 7 9 6 4 1 23 17 3 8 11 10 24 16 22 5 15
15;434;3,518438;2 19 18 20 13 21 14 3 7 9 6 4 1 23 17 12 8 11 10 24 16 22 5 15
16;434;2,814751;2 19 18 20 13 21 14 3 7 9 6 4 1 23 17 12 8 11 10 24 16 22 5 15
17;434;2,251801;2 19 18 20 13 21 14 3 7 9 6 4 1 23 17 12 8 11 10 24 16 22 5 15
18;440;1,80144;2 19 18 20 13 11 14 3 7 9 6 4 1 23 17 12 8 21 10 24 16 22 5 15
19;440;1,441152;2 19 18 20 13 11 14 3 7 9 6 4 1 23 17 12 8 21 10 24 16 22 5 15
20;440;1,152922;2 19 18 20 13 11 14 3 7 9 6 4 1 23 17 12 8 21 10 24 16 22 5 15
21;440;0,9223377;2 19 18 20 13 11 14 3 7 9 6 4 1 23 17 12 8 21 10 24 16 22 5 15
22;436;0,7378702;2 19 23 20 13 11 14 3 7 9 6 4 1 18 17 12 8 21 10 24 16 22 5 15
23;436;0,5902961;2 19 23 20 13 11 14 3 7 9 6 4 1 18 17 12 8 21 10 24 16 22 5 15
24;418;0,4722369;2 19 23 20 13 11 14 3 7 9 6 4 1 10 17 12 8 21 18 24 16 22 5 15
25;418;0,3777896;2 19 23 20 13 11 14 3 7 9 6 4 1 10 17 12 8 21 18 24 16 22 5 15
26;418;0,3022316;2 19 23 20 13 11 14 3 7 9 6 4 1 10 17 12 8 21 18 24 16 22 5 15
27;418;0,2417853;2 19 23 20 13 11 14 3 7 9 6 4 1 10 17 12 8 21 18 24 16 22 5 15
28;418;0,1934283;2 19 23 20 13 11 14 3 7 9 6 4 1 10 17 12 8 21 18 24 16 22 5 15
29;418;0,1547426;2 19 23 20 13 11 14 3 7 9 6 4 1 10 17 12 8 21 18 24 16 22 5 15
