Iteration,Cost,Temperature,Sequence
0,205,10,1 4 2 7 10 14 16 12 3 8 13 9 15 17 11 5 6
1,205,9.9,1 4 2 7 10 14 16 12 3 8 13 9 15 17 11 5 6
2,207,9.799999,1 4 2 7 10 3 16 12 14 8 13 9 15 17 11 5 6
3,207,9.699999,1 4 2 7 10 3 16 12 14 8 13 9 15 17 11 5 6
4,207,9.599998,1 4 2 7 10 3 16 12 14 8 13 9 15 17 11 5 6
5,203,9.499998,7 4 2 1 10 3 16 12 14 8 13 9 15 17 11 5 6
6,203,9.399998,7 4 2 1 10 3 16 12 14 8 13 9 15 17 11 5 6
7,199,9.299997,7 4 2 1 10 3 16 12 14 15 13 9 8 17 11 5 6
8,189,9.199997,7 4 2 1 10 3 11 12 14 15 13 9 8 17 16 5 6
9,189,9.099997,7 4 2 1 10 3 11 12 14 15 13 9 8 17 16 5 6
10,195,8.999996,7 4 2 1 10 3 11 12 14 15 13 9 8 5 16 17 6
11,195,8.899996,7 4 2 1 10 3 11 12 14 15 13 9 8 5 16 17 6
12,195,8.799995,7 4 2 1 10 3 11 12 14 15 13 9 8 5 16 17 6
13,189,8.699995,7 4 2 1 10 3 11 12 16 15 13 9 8 5 14 17 6
14,195,8.599995,7 4 2 14 10 3 11 12 16 15 13 9 8 5 1 17 6
15,195,8.499994,7 4 2 14 10 3 11 12 16 13 15 9 8 5 1 17 6
16,195,8.399994,7 4 2 14 10 3 11 12 16 13 15 9 8 5 1 17 6
17,195,8.299994,7 4 2 14 10 3 11 12 16 13 15 9 8 5 1 17 6
18,195,8.199993,7 4 2 14 10 3 11 12 16 13 15 9 8 5 1 17 6
19,193,8.099993,7 4 2 14 10 15 11 12 16 13 3 9 8 5 1 17 6
20,193,7.999993,7 4 2 14 10 15 11 12 16 13 3 9 8 5 1 17 6
21,201,7.899993,12 4 2 14 10 15 11 7 16 13 3 9 8 5 1 17 6
22,209,7.799993,12 4 2 14 6 15 11 7 16 13 3 9 8 5 1 17 10
23,209,7.699993,12 14 2 4 6 15 11 7 16 13 3 9 8 5 1 17 10
24,219,7.599993,12 14 2 4 6 15 11 7 16 13 17 9 8 5 1 3 10
25,229,7.499993,12 14 2 4 6 15 11 7 16 13 17 9 8 3 1 5 10
26,201,7.399993,12 14 2 4 6 9 11 7 16 13 17 15 8 3 1 5 10
27,205,7.299994,12 14 2 4 6 9 11 7 10 13 17 15 8 3 1 5 16
28,205,7.199994,12 14 2 4 6 9 11 7 10 13 17 15 8 3 1 5 16
29,195,7.099994,12 14 2 4 6 9 11 7 3 13 17 15 8 10 1 5 16
30,195,6.999994,12 14 2 4 6 9 11 7 3 13 17 15 8 10 1 5 16
31,195,6.899994,12 14 2 4 6 9 11 7 3 13 17 15 8 10 1 5 16
32,195,6.799994,12 14 2 4 6 9 11 7 3 13 17 15 8 10 1 5 16
33,189,6.699994,12 14 2 13 6 9 11 7 3 4 17 15 8 10 1 5 16
34,189,6.599994,8 14 2 13 6 9 11 7 3 4 17 15 12 10 1 5 16
35,189,6.499994,8 14 2 13 6 9 11 7 3 4 17 15 12 10 1 5 16
36,197,6.399994,8 14 2 13 6 9 11 7 3 4 17 1 12 10 15 5 16
37,197,6.299994,8 14 2 13 6 9 11 7 3 4 17 1 12 10 15 5 16
38,197,6.199995,8 14 2 13 6 9 11 7 3 4 17 1 12 10 15 5 16
39,197,6.099995,8 14 2 13 6 9 11 7 3 4 17 1 12 10 15 5 16
40,197,5.999995,8 14 2 13 6 9 11 7 3 4 17 1 12 10 15 5 16
41,197,5.899995,8 14 2 13 6 9 11 7 3 4 17 1 12 10 15 5 16
42,177,5.799995,8 14 2 13 6 9 11 7 3 4 17 1 15 10 12 5 16
43,189,5.699995,8 7 2 13 6 9 11 14 3 4 17 1 15 10 12 5 16
44,185,5.599995,8 7 14 13 6 9 11 2 3 4 17 1 15 10 12 5 16
45,175,5.499995,8 7 14 13 6 9 11 4 3 2 17 1 15 10 12 5 16
46,169,5.399995,8 7 5 13 6 9 11 4 3 2 17 1 15 10 12 14 16
47,169,5.299995,8 7 13 5 6 9 11 4 3 2 17 1 15 10 12 14 16
48,159,5.199996,8 7 13 5 6 9 11 4 3 2 17 1 15 10 14 12 16
49,147,5.099996,8 7 13 5 6 9 11 4 14 2 17 1 15 10 3 12 16
50,147,4.999996,8 7 13 5 6 9 11 4 14 2 17 1 15 10 3 12 16
51,149,4.899996,8 7 13 5 6 9 11 4 14 2 1 17 15 10 3 12 16
52,149,4.799996,8 7 13 5 6 9 11 4 14 2 1 17 15 10 3 12 16
53,149,4.699996,8 7 13 5 6 9 11 4 14 2 1 17 15 10 3 12 16
54,149,4.599996,8 7 13 5 6 9 11 4 14 2 1 17 15 10 3 12 16
55,153,4.499996,8 16 13 5 6 9 11 4 14 2 1 17 15 10 3 12 7
56,153,4.399996,8 16 13 5 6 9 11 4 14 2 1 17 15 10 3 12 7
57,153,4.299996,8 16 13 5 6 9 11 4 14 2 1 17 15 10 3 12 7
58,153,4.199996,8 16 13 5 6 9 11 4 14 2 1 17 15 10 3 12 7
59,151,4.099997,8 16 13 5 6 9 11 4 14 2 1 15 17 10 3 12 7
60,151,3.999997,8 16 13 5 6 9 11 4 14 2 1 15 17 10 3 12 7
61,151,3.899997,8 16 13 5 6 9 11 4 14 2 1 15 17 10 3 12 7
62,151,3.799997,8 16 13 5 6 9 11 4 14 2 1 15 17 10 3 12 7
63,151,3.699997,8 16 13 5 6 9 11 4 14 10 1 15 17 2 3 12 7
64,151,3.599997,8 16 13 5 6 9 11 4 14 10 1 15 17 2 3 12 7
65,151,3.499997,8 16 13 5 6 9 11 4 14 10 1 15 17 2 3 12 7
66,151,3.399997,16 8 13 5 6 9 11 4 14 10 1 15 17 2 3 12 7
67,151,3.299997,16 8 13 5 6 9 11 4 14 10 1 15 17 2 3 12 7
68,137,3.199997,3 8 13 5 6 9 11 4 14 10 1 15 17 2 16 12 7
69,137,3.099998,3 8 13 5 6 9 11 4 14 10 1 15 17 2 16 12 7
70,137,2.999998,3 8 13 5 6 9 11 4 14 10 1 15 17 2 16 12 7
71,137,2.899998,3 8 13 5 6 9 11 4 14 10 1 15 17 2 16 12 7
72,137,2.799998,3 8 13 5 6 9 11 4 14 10 1 15 17 2 16 12 7
73,137,2.699998,3 8 13 5 6 9 11 4 14 10 1 15 17 2 16 12 7
74,137,2.599998,3 8 13 5 6 9 11 4 14 10 1 15 17 2 16 12 7
75,139,2.499998,3 8 13 5 6 9 11 4 14 2 1 15 17 10 16 12 7
76,139,2.399998,3 8 13 5 6 9 11 4 14 2 1 15 17 10 16 12 7
77,139,2.299998,3 8 13 5 6 9 11 4 14 2 1 15 17 10 16 12 7
78,131,2.199998,3 8 13 5 6 9 11 4 14 2 17 15 1 10 16 12 7
79,121,2.099998,3 8 13 5 6 7 11 4 14 2 17 15 1 10 16 12 9
80,121,1.999998,3 8 13 5 6 7 11 4 14 2 17 15 1 10 16 12 9
81,119,1.899998,3 8 13 5 6 7 11 4 14 2 17 15 1 10 16 9 12
82,119,1.799998,3 8 13 5 6 7 11 4 14 2 17 15 1 10 16 9 12
83,121,1.699998,3 8 13 5 6 7 11 4 14 2 17 15 1 10 16 12 9
84,121,1.599998,3 8 13 5 6 7 11 4 14 2 17 15 1 10 16 12 9
85,121,1.499998,3 8 13 5 6 7 11 4 14 2 17 15 1 10 16 12 9
86,121,1.399998,3 8 13 5 6 7 11 4 14 2 17 15 1 10 16 12 9
87,121,1.299998,3 8 13 5 6 7 11 16 14 2 17 15 1 10 4 12 9
88,121,1.199998,3 8 13 5 6 7 11 16 14 2 17 15 1 10 4 12 9
89,121,1.099998,3 8 13 5 6 7 11 16 14 2 17 15 1 10 4 12 9
90,121,0.9999982,3 8 13 5 6 7 11 16 14 2 17 15 1 10 4 12 9
91,121,0.8999982,3 8 13 5 6 7 11 16 14 2 17 15 1 10 4 12 9
92,121,0.7999982,3 8 13 5 6 7 11 16 14 2 17 15 1 10 4 12 9
93,121,0.6999981,3 8 13 5 6 7 11 16 14 2 17 15 1 10 4 12 9
94,121,0.5999981,3 8 13 5 6 7 11 16 14 2 17 15 1 10 4 12 9
95,121,0.4999981,3 8 13 5 6 7 11 12 14 2 17 15 1 10 4 16 9
96,121,0.3999981,3 8 13 5 6 7 11 12 14 2 17 15 1 10 4 16 9
97,121,0.2999981,3 8 13 5 6 7 11 12 14 2 17 15 1 10 4 16 9
98,121,0.1999981,3 8 13 5 6 7 11 12 14 2 17 15 1 10 4 16 9
99,121,0.09999814,3 8 13 5 6 7 11 12 14 2 17 15 1 10 4 16 9
