Iteration,Cost,Temperature,Sequence
0,205,10,12 10 1 11 9 16 2 13 6 17 14 4 3 7 8 15 5
1,195,9,6 10 1 11 9 16 2 13 12 17 14 4 3 7 8 15 5
2,193,8,6 10 1 11 9 16 14 13 12 17 2 4 3 7 8 15 5
3,193,7,6 10 1 11 9 16 14 13 12 17 2 4 3 7 8 15 5
4,201,6,6 13 1 11 9 16 14 10 12 17 2 4 3 7 8 15 5
5,201,5,6 13 1 11 9 16 14 10 12 17 2 4 3 7 8 15 5
6,201,4,6 13 1 11 9 16 14 10 12 17 2 4 3 7 8 15 5
7,183,3,6 13 1 11 9 16 12 10 14 17 2 4 3 7 8 15 5
8,167,2,6 13 1 11 9 16 12 10 15 17 2 4 3 7 8 14 5
9,167,1,6 13 1 11 9 16 12 10 15 17 2 4 3 7 8 14 5
