Iteration,Cost,Temperature,Sequence
0,233,10,16 12 1 13 14 7 15 6 4 17 8 11 5 3 9 10 2
1,217,9,16 12 1 13 14 7 15 10 4 17 8 11 5 3 9 6 2
2,187,8,16 12 7 13 14 1 15 10 4 17 8 11 5 3 9 6 2
3,179,7,16 12 7 13 14 1 15 10 17 4 8 11 5 3 9 6 2
4,179,6,16 12 7 13 14 1 15 10 17 4 8 11 5 3 9 6 2
5,167,5,6 12 7 13 14 1 15 10 17 4 8 11 5 3 9 16 2
6,171,4,6 12 7 8 14 1 15 10 17 4 13 11 5 3 9 16 2
7,161,3,6 11 7 8 14 1 15 10 17 4 13 12 5 3 9 16 2
8,147,2,6 11 7 8 14 17 15 10 1 4 13 12 5 3 9 16 2
9,147,1,6 11 7 8 14 17 15 10 1 4 13 12 5 3 9 16 2
