Iteration,Cost,Temperature,Sequence
0,217,10,3 15 11 9 1 13 2 8 4 12 5 16 7 17 14 10 6
1,217,9,3 15 11 9 1 13 5 8 4 12 2 16 7 17 14 10 6
2,225,8,3 15 11 9 1 13 5 8 4 12 2 16 7 17 14 6 10
3,225,7,3 15 11 9 1 13 5 8 4 12 2 16 7 17 14 6 10
4,223,6,3 15 11 9 1 4 5 8 13 12 2 16 7 17 14 6 10
5,221,5,3 15 11 9 1 4 5 8 13 12 2 17 7 16 14 6 10
6,207,4,3 15 11 9 1 4 5 8 13 12 2 17 7 6 14 16 10
7,213,3,3 15 11 9 1 4 5 8 13 6 2 17 7 12 14 16 10
8,209,2,3 5 11 9 1 4 15 8 13 6 2 17 7 12 14 16 10
9,203,1,3 5 11 9 1 4 15 8 13 12 2 17 7 6 14 16 10
