Iteration;Cost;Temperature;Sequence
0;189;10000;18 10 17 19 14 3 5 13 2 7 12 8 11 4 6 1 15 9 20 16
1;199;8000;18 10 17 19 14 3 4 13 2 7 12 8 11 5 6 1 15 9 20 16
2;205;6400;13 10 17 19 14 3 4 18 2 7 12 8 11 5 6 1 15 9 20 16
3;199;5120;13 9 17 19 14 3 4 18 2 7 12 8 11 5 6 1 15 10 20 16
4;197;4096;13 5 17 19 14 3 4 18 2 7 12 8 11 9 6 1 15 10 20 16
5;203;3276,8;13 5 17 19 14 3 4 18 2 7 15 8 11 9 6 1 12 10 20 16
6;201;2621,44;15 5 17 19 14 3 4 18 2 7 13 8 11 9 6 1 12 10 20 16
7;199;2097,152;15 5 17 19 3 14 4 18 2 7 13 8 11 9 6 1 12 10 20 16
8;201;1677,722;15 5 17 19 3 20 4 18 2 7 13 8 11 9 6 1 12 10 14 16
9;185;1342,177;4 5 17 19 3 20 15 18 2 7 13 8 11 9 6 1 12 10 14 16
10;189;1073,742;4 5 17 19 8 20 15 18 2 7 13 3 11 9 6 1 12 10 14 16
11;187;858,9936;4 5 17 20 8 19 15 18 2 7 13 3 11 9 6 1 12 10 14 16
12;203;687,1949;4 17 5 20 8 19 15 18 2 7 13 3 11 9 6 1 12 10 14 16
13;205;549,7559;4 17 5 20 2 19 15 18 8 7 13 3 11 9 6 1 12 10 14 16
14;193;439,8047;4 17 11 20 2 19 15 18 8 7 13 3 5 9 6 1 12 10 14 16
15;187;351,8438;4 7 11 20 2 19 15 18 8 17 13 3 5 9 6 1 12 10 14 16
16;187;281,4751;4 7 11 20 2 19 15 18 8 17 13 3 5 9 1 6 12 10 14 16
17;191;225,1801;4 7 11 20 2 19 15 14 8 17 13 3 5 9 1 6 12 10 18 16
18;195;180,144;4 7 11 20 2 19 15 16 8 17 13 3 5 9 1 6 12 10 18 14
19;195;144,1152;4 7 15 20 2 19 11 16 8 17 13 3 5 9 1 6 12 10 18 14
20;199;115,2922;4 7 15 20 2 19 11 16 8 17 13 12 5 9 1 6 3 10 18 14
21;197;92,23376;4 7 15 20 2 19 11 16 8 17 13 12 5 9 10 6 3 1 18 14
22;207;73,78701;4 7 10 20 2 19 11 16 8 17 13 12 5 9 15 6 3 1 18 14
23;211;59,02961;4 7 20 10 2 19 11 16 8 17 13 12 5 9 15 6 3 1 18 14
24;213;47,22369;8 7 20 10 2 19 11 16 4 17 13 12 5 9 15 6 3 1 18 14
25;201;37,77895;8 7 16 10 2 19 11 20 4 17 13 12 5 9 15 6 3 1 18 14
26;197;30,22316;19 7 16 10 2 8 11 20 4 17 13 12 5 9 15 6 3 1 18 14
27;207;24,17853;19 7 16 10 2 8 11 20 4 12 13 17 5 9 15 6 3 1 18 14
28;197;19,34282;19 7 16 10 2 8 11 20 4 12 13 17 15 9 5 6 3 1 18 14
29;187;15,47426;19 7 16 10 2 8 11 1 4 12 13 17 15 9 5 6 3 20 18 14
30;187;12,37941;19 7 16 10 2 11 8 1 4 12 13 17 15 9 5 6 3 20 18 14
31;187;9,903527;19 7 16 10 2 11 8 1 4 12 13 17 15 9 5 6 3 20 18 14
32;185;7,922822;19 7 16 10 2 11 8 1 4 12 13 17 14 9 5 6 3 20 18 15
33;183;6,338258;4 7 16 10 2 11 8 1 19 12 13 17 14 9 5 6 3 20 18 15
34;183;5,070606;4 7 16 10 2 20 8 1 19 12 13 17 14 9 5 6 3 11 18 15
35;183;4,056485;4 7 16 10 2 20 19 1 8 12 13 17 14 9 5 6 3 11 18 15
36;179;3,245188;4 7 16 10 2 20 17 1 8 12 13 19 14 9 5 6 3 11 18 15
37;179;2,596151;4 7 16 10 2 20 17 1 8 12 13 19 14 9 5 6 3 11 18 15
38;181;2,076921;2 7 16 10 4 20 17 1 8 12 13 19 14 9 5 6 3 11 18 15
39;181;1,661536;2 7 16 10 4 20 17 1 8 12 13 19 14 9 5 6 3 11 18 15
40;181;1,329229;2 3 16 10 4 20 17 1 8 12 13 19 14 9 5 6 7 11 18 15
41;181;1,063383;2 3 16 10 4 20 17 1 8 12 13 19 14 9 5 6 7 11 18 15
42;181;0,8507068;2 3 16 10 4 20 17 1 8 9 13 19 14 12 5 6 7 11 18 15
43;181;0,6805654;2 3 16 10 4 20 17 1 8 9 13 19 14 12 5 6 7 11 18 15
44;181;0,5444524;2 3 16 10 4 20 17 1 8 9 13 19 14 12 5 6 7 11 18 15
45;181;0,4355619;2 3 16 10 4 20 17 1 8 9 13 19 14 12 5 6 7 11 18 15
46;181;0,3484495;2 3 16 10 4 20 17 1 8 9 13 19 14 12 5 6 7 11 18 15
47;181;0,2787596;2 3 16 10 4 20 17 1 8 9 13 19 14 12 5 6 7 11 18 15
48;181;0,2230077;2 5 16 10 4 20 17 1 8 9 13 19 14 12 3 6 7 11 18 15
49;181;0,1784062;2 5 16 10 4 20 17 1 8 9 13 19 14 12 3 6 7 11 18 15
50;181;0,1427249;2 5 16 10 4 20 17 1 8 9 13 19 14 12 3 6 7 11 18 15
51;177;0,1141799;2 5 16 10 4 14 17 1 8 9 13 19 20 12 3 6 7 11 18 15
52;177;0,09134396;2 5 16 10 4 14 17 1 8 9 13 19 20 12 3 6 7 11 18 15
53;177;0,07307517;2 5 16 10 4 14 17 1 8 9 13 19 20 12 3 6 7 11 18 15
54;177;0,05846014;2 5 16 10 4 14 17 1 8 9 13 19 20 12 3 6 7 11 18 15
55;169;0,04676811;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
56;169;0,03741449;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
57;169;0,02993159;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
58;169;0,02394527;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
59;169;0,01915622;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
60;169;0,01532497;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
61;169;0,01225998;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
62;169;0,009807984;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
63;169;0,007846388;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
64;169;0,00627711;2 5 16 10 4 14 17 1 8 9 13 20 19 12 3 6 7 11 18 15
65;167;0,005021689;2 7 16 10 4 14 17 1 8 9 13 20 19 12 3 6 5 11 18 15
66;166;0,004017351;2 7 16 10 4 14 17 15 8 9 13 20 19 12 3 6 5 11 18 1
67;166;0,003213881;2 7 16 10 4 14 17 15 8 9 13 20 19 12 3 6 5 11 18 1
68;166;0,002571105;2 7 16 10 4 14 17 15 8 9 13 20 19 12 3 6 5 11 18 1
69;166;0,002056884;2 7 16 10 4 14 17 15 8 9 13 20 19 12 3 6 5 11 18 1
70;166;0,001645507;2 7 16 10 4 14 17 15 8 9 13 20 19 12 3 6 5 11 18 1
71;164;0,001316406;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
72;164;0,001053125;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
73;164;0,0008424997;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
74;164;0,0006739997;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
75;164;0,0005391998;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
76;164;0,0004313598;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
77;164;0,0003450879;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
78;164;0,0002760703;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
79;164;0,0002208562;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
80;164;0,000176685;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
81;164;0,000141348;2 7 16 10 4 14 17 15 8 5 13 20 19 12 3 6 9 11 18 1
82;164;0,0001130784;2 7 16 10 4 14 17 15 13 5 8 20 19 12 3 6 9 11 18 1
83;164;9,046272E-05;2 7 16 10 4 14 17 15 13 5 8 20 19 12 3 6 9 11 18 1
84;164;7,237017E-05;2 7 16 10 4 14 17 15 13 5 8 20 19 12 3 6 9 11 18 1
85;164;5,789614E-05;2 7 16 10 4 14 17 15 13 5 8 20 19 12 3 6 9 11 18 1
86;164;4,631691E-05;2 7 16 10 4 14 17 15 13 5 8 20 19 12 3 6 9 11 18 1
87;162;3,705353E-05;2 7 16 10 4 14 17 15 13 5 6 20 19 12 3 8 9 11 18 1
88;162;2,964282E-05;2 7 16 10 4 14 17 15 13 5 6 20 19 12 3 8 9 11 18 1
89;162;2,371426E-05;2 7 16 10 4 14 17 15 13 5 6 20 19 12 3 8 9 11 18 1
90;162;1,897141E-05;2 7 16 10 4 14 17 15 13 5 6 20 19 12 3 8 9 11 18 1
91;162;1,517713E-05;2 7 16 10 4 14 17 15 13 5 6 20 19 12 3 8 9 11 18 1
92;162;1,21417E-05;2 7 16 10 4 14 17 15 13 5 6 20 19 12 3 8 9 11 18 1
93;162;9,713362E-06;2 7 16 10 4 14 17 15 13 5 6 20 19 12 3 18 9 11 8 1
94;160;7,770689E-06;2 7 16 10 4 14 17 15 18 5 6 20 19 12 3 13 9 11 8 1
95;160;6,216551E-06;2 7 16 10 4 14 17 15 18 5 11 20 19 12 3 13 9 6 8 1
96;160;4,973241E-06;2 7 16 10 4 14 17 15 18 5 11 20 19 12 3 13 9 6 8 1
97;160;3,978593E-06;2 7 16 10 4 14 17 15 18 5 11 20 19 12 3 13 9 6 8 1
98;160;3,182875E-06;2 7 16 10 4 14 17 15 18 5 11 20 19 12 3 13 9 6 8 1
99;160;2,5463E-06;2 7 16 10 4 14 17 15 18 5 11 20 19 12 3 13 9 6 8 1
100;160;2,03704E-06;2 7 16 10 4 14 17 15 18 5 11 20 19 12 3 13 9 6 8 1
101;160;1,629632E-06;2 7 16 10 4 14 17 15 18 5 11 20 19 12 3 13 9 6 8 1
102;154;1,303706E-06;2 7 16 10 8 14 17 15 18 5 11 20 19 12 3 13 9 6 4 1
