35,161,3 5 9 12 14 10 15 17 6 16 1 4 13 8 11 7 2
36,163,3 5 13 12 14 10 15 17 6 16 1 4 9 8 11 7 2
37,183,3 5 9 12 14 10 15 17 6 11 1 4 13 8 16 7 2
38,171,1 5 9 12 14 10 15 17 6 16 3 4 13 8 11 7 2
39,173,3 5 9 12 14 13 15 17 6 16 1 4 10 8 11 7 2
40,181,4 5 9 12 14 10 15 17 6 16 1 3 13 8 11 7 2
41,173,3 5 9 12 8 10 15 17 6 16 1 4 13 14 11 7 2
42,175,3 9 5 12 14 10 15 17 6 16 1 4 13 8 11 7 2
43,161,3 5 9 12 14 10 17 15 6 16 1 4 13 8 11 7 2
44,179,5 3 9 12 14 10 17 15 6 16 1 4 13 8 11 7 2
45,161,3 5 9 12 14 10 17 15 16 6 1 4 13 8 11 7 2
46,179,3 11 9 12 14 10 17 15 16 6 1 4 13 8 5 7 2
47,167,16 5 9 12 14 10 17 15 3 6 1 4 13 8 11 7 2
48,167,3 7 9 12 14 10 17 15 16 6 1 4 13 8 11 5 2
49,195,3 5 9 12 14 10 7 15 16 6 1 4 13 8 11 17 2
50,185,3 5 9 12 14 7 17 15 16 6 1 4 13 8 11 10 2
51,157,3 5 9 12 14 10 17 15 16 6 1 4 13 11 8 7 2
52,195,3 5 9 12 14 11 17 15 16 6 1 4 13 10 8 7 2
53,158,3 5 9 12 14 10 17 15 16 6 1 2 13 11 8 7 4
54,169,3 5 9 12 14 13 17 15 16 6 1 4 10 11 8 7 2
55,191,3 5 9 17 14 10 12 15 16 6 1 4 13 11 8 7 2
56,165,3 13 9 12 14 10 17 15 16 6 1 4 5 11 8 7 2
57,185,3 5 9 12 14 10 13 15 16 6 1 4 17 11 8 7 2
58,159,3 5 9 12 14 10 17 15 16 6 1 4 13 2 8 7 11
59,161,3 5 16 12 14 10 17 15 9 6 1 4 13 11 8 7 2
60,161,3 5 9 12 14 10 17 6 16 15 1 4 13 11 8 7 2
61,179,3 15 9 12 14 10 17 5 16 6 1 4 13 11 8 7 2
62,171,3 5 9 12 14 10 4 15 16 6 1 17 13 11 8 7 2
63,163,3 5 9 12 14 16 17 15 10 6 1 4 13 11 8 7 2
64,211,3 5 9 12 14 10 11 15 16 6 1 4 13 17 8 7 2
65,159,3 5 9 12 14 10 17 2 16 6 1 4 13 11 8 7 15
66,163,3 5 7 12 14 10 17 15 16 6 1 4 13 11 8 9 2
67,183,3 5 9 12 14 10 17 15 16 6 1 11 13 4 8 7 2
68,207,3 5 17 12 14 10 9 15 16 6 1 4 13 11 8 7 2
69,177,4 5 9 12 14 10 17 15 16 6 1 3 13 11 8 7 2
70,171,3 5 9 12 14 10 4 15 16 6 1 17 13 11 8 7 2
71,157,3 5 9 12 14 10 17 15 16 6 7 4 13 11 8 1 2
72,177,10 5 9 12 14 3 17 15 16 6 7 4 13 11 8 1 2
73,175,5 3 9 12 14 10 17 15 16 6 7 4 13 11 8 1 2
74,153,3 5 9 12 14 10 1 15 16 6 7 4 13 11 8 17 2
75,151,3 5 9 12 14 10 1 2 16 6 7 4 13 11 8 17 15
76,161,3 5 4 12 14 10 1 2 16 6 7 9 13 11 8 17 15
77,155,3 5 9 12 14 10 1 13 16 6 7 4 2 11 8 17 15
78,175,3 5 9 12 14 10 1 11 16 6 7 4 13 2 8 17 15
79,149,3 5 9 12 14 10 1 2 16 6 7 8 13 11 4 17 15
80,153,3 12 9 5 14 10 1 2 16 6 7 8 13 11 4 17 15
81,159,3 5 9 12 14 10 1 2 16 7 6 8 13 11 4 17 15
82,153,3 5 9 12 14 15 1 2 16 6 7 8 13 11 4 17 10
83,151,3 5 9 12 14 10 1 15 16 6 7 8 13 11 4 17 2
84,147,3 5 9 12 14 10 1 2 16 6 13 8 7 11 4 17 15
85,141,3 5 9 13 14 10 1 2 16 6 12 8 7 11 4 17 15
86,169,3 5 9 13 14 6 1 2 16 10 12 8 7 11 4 17 15
87,141,3 5 9 13 14 1 10 2 16 6 12 8 7 11 4 17 15
88,157,3 5 9 13 14 1 10 2 16 6 12 8 7 11 17 4 15
89,165,3 5 9 13 14 1 10 12 16 6 2 8 7 11 4 17 15
90,141,3 5 9 13 14 1 10 2 16 8 12 6 7 11 4 17 15
91,157,3 5 9 13 14 16 10 2 1 8 12 6 7 11 4 17 15
92,141,3 5 9 13 16 1 10 2 14 8 12 6 7 11 4 17 15
93,167,3 5 9 13 16 1 10 2 14 17 12 6 7 11 4 8 15
94,135,3 5 9 16 13 1 10 2 14 8 12 6 7 11 4 17 15
95,179,3 5 9 16 13 1 10 2 14 8 12 15 7 11 4 17 6
96,177,3 5 9 16 13 1 10 6 14 8 12 2 7 11 4 17 15
97,191,3 5 9 16 13 1 10 2 14 8 12 6 17 11 4 7 15
98,133,3 5 9 16 13 1 10 2 14 12 8 6 7 11 4 17 15
99,167,3 5 17 16 13 1 10 2 14 12 8 6 7 11 4 9 15
100,135,3 5 9 16 13 1 10 2 14 8 12 6 7 11 4 17 15
101,161,3 5 9 16 7 1 10 2 14 12 8 6 13 11 4 17 15
102,141,3 5 9 8 13 1 10 2 14 12 16 6 7 11 4 17 15
103,163,16 5 9 3 13 1 10 2 14 12 8 6 7 11 4 17 15
104,183,3 5 9 16 13 1 10 2 14 12 8 6 15 11 4 17 7
105,157,3 5 9 16 13 1 10 2 12 14 8 6 7 11 4 17 15
106,157,3 5 9 16 13 1 10 2 12 14 8 6 7 11 4 17 15
107,163,8 5 9 16 13 1 10 2 14 12 3 6 7 11 4 17 15
108,133,3 5 9 16 13 1 10 2 14 4 8 6 7 11 12 17 15
109,133,3 5 4 16 13 1 10 2 14 9 8 6 7 11 12 17 15
110,135,3 5 4 16 13 1 10 2 14 9 6 8 7 11 12 17 15
111,133,3 5 4 16 13 1 10 2 14 9 8 6 7 11 12 15 17
112,159,3 5 4 16 13 1 10 2 14 17 8 6 7 11 12 15 9
113,149,3 5 4 6 13 1 10 2 14 9 8 16 7 11 12 15 17
114,155,3 5 4 16 13 1 10 9 14 2 8 6 7 11 12 15 17
115,177,3 5 4 16 13 7 10 2 14 9 8 6 1 11 12 15 17
116,149,3 5 4 6 13 1 10 2 14 9 8 16 7 11 12 15 17
117,171,3 5 4 16 13 6 10 2 14 9 8 1 7 11 12 15 17
118,137,3 6 4 16 13 1 10 2 14 9 8 5 7 11 12 15 17
119,157,3 5 4 16 13 1 10 2 9 14 8 6 7 11 12 15 17
120,135,3 4 5 16 13 1 10 2 14 9 8 6 7 11 12 15 17
121,149,3 5 4 16 17 1 10 2 14 9 8 6 7 11 12 15 13
122,141,3 5 4 16 10 1 13 2 14 9 8 6 7 11 12 15 17
123,163,8 5 4 16 13 1 10 2 14 9 3 6 7 11 12 15 17
124,175,11 5 4 16 13 1 10 2 14 9 8 6 7 3 12 15 17
125,177,3 5 4 16 13 1 10 2 14 9 8 6 15 11 12 7 17
126,151,3 5 4 10 13 1 16 2 14 9 8 6 7 11 12 15 17
127,151,4 5 3 16 13 1 10 2 14 9 8 6 7 11 12 15 17
128,147,3 5 6 16 13 1 10 2 14 9 8 4 7 11 12 15 17
129,179,3 5 4 16 13 1 8 2 14 9 10 6 7 11 12 15 17
130,155,3 5 4 16 6 1 10 2 14 9 8 13 7 11 12 15 17
131,161,3 5 4 16 13 1 10 2 6 9 8 14 7 11 12 15 17
132,133,3 5 4 16 13 1 10 2 14 9 8 6 7 11 12 17 15
133,133,3 5 4 16 13 1 10 2 14 9 7 6 8 11 12 17 15
134,165,3 5 4 16 13 1 10 2 11 9 7 6 8 14 12 17 15
135,127,3 5 9 16 13 1 10 2 14 4 7 6 8 11 12 17 15
136,181,11 5 9 16 13 1 10 2 14 4 7 6 8 3 12 17 15
137,169,3 5 9 16 13 1 10 2 14 4 7 6 8 17 12 11 15
138,155,3 5 2 16 13 1 10 9 14 4 7 6 8 11 12 17 15
139,161,3 5 9 15 13 1 10 2 14 4 7 6 8 11 12 17 16
140,146,3 5 9 16 13 1 10 2 14 15 7 6 8 11 12 17 4
141,125,3 5 9 16 4 1 10 2 14 13 7 6 8 11 12 17 15
142,135,3 5 9 16 4 1 10 2 14 6 7 13 8 11 12 17 15
143,161,3 5 9 16 4 1 10 7 14 13 2 6 8 11 12 17 15
144,141,3 14 9 16 4 1 10 2 5 13 7 6 8 11 12 17 15
145,179,3 5 9 16 4 11 10 2 14 13 7 6 8 1 12 17 15
146,181,3 5 9 16 4 1 10 2 14 13 7 6 8 15 12 17 11
147,137,3 5 9 14 4 1 10 2 16 13 7 6 8 11 12 17 15
148,179,3 5 9 16 4 11 10 2 14 13 7 6 8 1 12 17 15
149,134,3 5 9 16 4 1 10 2 15 13 7 6 8 11 12 17 14
150,131,3 5 9 16 4 2 10 1 14 13 7 6 8 11 12 17 15
151,147,3 5 9 16 4 1 10 2 14 11 7 6 8 13 12 17 15
152,145,3 5 14 16 4 1 10 2 9 13 7 6 8 11 12 17 15
153,125,3 5 9 12 4 1 10 2 14 13 7 6 8 11 16 17 15
154,159,3 5 9 12 4 1 10 2 6 13 7 14 8 11 16 17 15
155,167,3 5 15 12 4 1 10 2 14 13 7 6 8 11 16 17 9
156,133,3 16 9 12 4 1 10 2 14 13 7 6 8 11 5 17 15
157,129,3 5 9 12 10 1 4 2 14 13 7 6 8 11 16 17 15
158,143,3 5 9 12 11 1 10 2 14 13 7 6 8 4 16 17 15
159,161,3 5 9 12 4 7 10 2 14 13 1 6 8 11 16 17 15
160,175,3 5 9 12 4 8 10 2 14 13 7 6 1 11 16 17 15
161,161,3 5 1 12 4 9 10 2 14 13 7 6 8 11 16 17 15
162,161,3 5 2 12 4 1 10 9 14 13 7 6 8 11 16 17 15
163,167,3 5 9 12 4 1 10 2 14 13 7 6 8 17 16 11 15
164,141,7 5 9 12 4 1 10 2 14 13 3 6 8 11 16 17 15
165,157,3 5 17 12 4 1 10 2 14 13 7 6 8 11 16 9 15
166,171,3 5 9 12 4 1 10 11 14 13 7 6 8 2 16 17 15
167,175,3 5 9 12 4 1 11 2 14 13 7 6 8 10 16 17 15
168,139,3 5 9 12 4 1 10 2 14 13 7 6 8 11 15 17 16
169,141,3 5 9 7 4 1 10 2 14 13 12 6 8 11 16 17 15
170,133,3 5 9 12 4 1 10 2 14 13 7 8 6 11 16 17 15
171,131,3 5 9 12 4 1 10 15 14 13 7 6 8 11 16 17 2
172,135,3 5 8 12 4 1 10 2 14 13 7 6 9 11 16 17 15
173,139,3 5 9 12 4 1 10 2 14 11 7 6 8 13 16 17 15
174,141,3 5 9 12 4 1 16 2 14 13 7 6 8 11 10 17 15
175,129,3 5 9 12 4 1 10 14 2 13 7 6 8 11 16 17 15
176,157,3 5 9 15 4 1 10 2 14 13 7 6 8 11 16 17 12
177,141,3 5 9 12 4 1 10 2 14 13 7 6 8 16 11 17 15
178,137,3 5 9 12 4 1 10 2 14 8 7 6 13 11 16 17 15
179,141,3 11 9 12 4 1 10 2 14 13 7 6 8 5 16 17 15
180,127,3 5 9 12 13 1 10 2 14 4 7 6 8 11 16 17 15
181,135,3 5 9 8 4 1 10 2 14 13 7 6 12 11 16 17 15
182,133,3 5 9 13 4 1 10 2 14 12 7 6 8 11 16 17 15
183,151,2 5 9 12 4 1 10 3 14 13 7 6 8 11 16 17 15
184,135,3 5 9 12 1 4 10 2 14 13 7 6 8 11 16 17 15
185,129,3 12 9 5 4 1 10 2 14 13 7 6 8 11 16 17 15
186,147,3 2 9 12 4 1 10 5 14 13 7 6 8 11 16 17 15
187,169,3 5 9 12 4 6 10 2 14 13 7 1 8 11 16 17 15
188,159,3 5 9 12 4 1 10 2 6 13 7 14 8 11 16 17 15
189,155,3 15 9 12 4 1 10 2 14 13 7 6 8 11 16 17 5
190,151,3 5 9 12 4 1 10 2 7 13 14 6 8 11 16 17 15
191,129,3 5 9 12 10 1 4 2 14 13 7 6 8 11 16 17 15
192,129,3 5 9 12 4 1 15 2 14 13 7 6 8 11 16 17 10
193,129,3 5 9 12 4 1 15 2 14 13 7 6 8 11 16 17 10
194,129,3 5 9 12 4 1 15 2 14 13 7 6 8 11 16 17 10
195,139,3 5 9 12 4 1 10 2 14 13 7 6 8 11 15 17 16
196,147,3 5 9 12 8 1 10 2 14 13 7 6 4 11 16 17 15
197,133,3 5 9 12 4 1 10 2 14 13 7 6 16 11 8 17 15
198,135,3 5 9 8 4 1 10 2 14 13 7 6 12 11 16 17 15
199,137,3 5 9 12 4 1 10 2 14 8 7 6 13 11 16 17 15
200,137,3 5 9 12 4 1 10 2 14 8 7 6 13 11 16 17 15
201,173,3 5 9 12 4 1 10 2 14 13 7 6 8 15 16 17 11
202,129,3 5 9 12 4 1 15 2 14 13 7 6 8 11 16 17 10
203,139,3 5 9 12 4 1 10 2 14 11 7 6 8 13 16 17 15
204,161,3 5 9 12 4 7 10 2 14 13 1 6 8 11 16 17 15
205,141,7 5 9 12 4 1 10 2 14 13 3 6 8 11 16 17 15
206,145,10 5 9 12 4 1 3 2 14 13 7 6 8 11 16 17 15
207,147,3 5 9 12 8 1 10 2 14 13 7 6 4 11 16 17 15
208,129,3 5 9 12 4 1 10 14 2 13 7 6 8 11 16 17 15
209,129,3 5 9 12 4 1 10 2 16 13 7 6 8 11 14 17 15
210,125,3 5 9 12 4 1 10 2 14 13 7 6 8 11 16 15 17
211,151,3 5 9 12 4 1 10 2 14 13 7 6 8 11 15 16 17
212,137,3 5 9 12 4 1 10 2 13 14 7 6 8 11 16 15 17
213,179,3 5 9 12 4 1 8 2 14 13 7 6 10 11 16 15 17
214,145,10 5 9 12 4 1 3 2 14 13 7 6 8 11 16 15 17
215,129,3 5 6 12 4 1 10 2 14 13 7 9 8 11 16 15 17
216,155,3 17 9 12 4 1 10 2 14 13 7 6 8 11 16 15 5
217,173,3 5 9 12 4 1 10 2 14 13 7 6 8 17 16 15 11
218,133,3 16 9 12 4 1 10 2 14 13 7 6 8 11 5 15 17
219,139,1 5 9 12 4 3 10 2 14 13 7 6 8 11 16 15 17
220,131,3 5 9 12 14 1 10 2 4 13 7 6 8 11 16 15 17
221,169,3 5 9 12 4 6 10 2 14 13 7 1 8 11 16 15 17
222,139,3 5 9 12 4 1 10 2 14 13 11 6 8 7 16 15 17
223,129,3 5 9 12 4 1 10 2 14 13 7 11 8 6 16 15 17
224,137,3 8 9 12 4 1 10 2 14 13 7 6 5 11 16 15 17
225,145,3 1 9 12 4 5 10 2 14 13 7 6 8 11 16 15 17
226,167,3 5 9 12 4 1 10 2 14 13 7 6 8 15 16 11 17
227,141,7 5 9 12 4 1 10 2 14 13 3 6 8 11 16 15 17
228,169,3 5 9 12 4 1 10 2 14 13 7 15 8 11 16 6 17
229,171,3 5 9 12 4 1 10 2 14 13 7 6 15 11 16 8 17
230,135,3 5 9 8 4 1 10 2 14 13 7 6 12 11 16 15 17
231,169,3 5 9 12 4 6 10 2 14 13 7 1 8 11 16 15 17
232,141,4 5 9 12 3 1 10 2 14 13 7 6 8 11 16 15 17
233,147,16 5 9 12 4 1 10 2 14 13 7 6 8 11 3 15 17
234,125,3 5 9 12 4 10 1 2 14 13 7 6 8 11 16 15 17
235,153,3 5 14 12 4 10 1 2 9 13 7 6 8 11 16 15 17
236,139,3 5 9 12 4 10 1 2 14 13 11 6 8 7 16 15 17
237,137,3 5 9 12 4 14 1 2 10 13 7 6 8 11 16 15 17
238,133,3 4 9 12 5 10 1 2 14 13 7 6 8 11 16 15 17
239,153,3 5 9 10 4 12 1 2 14 13 7 6 8 11 16 15 17
240,145,3 5 9 12 4 10 1 2 14 17 7 6 8 11 16 15 13
241,129,3 5 9 12 4 10 1 14 2 13 7 6 8 11 16 15 17
242,133,3 5 11 12 4 10 1 2 14 13 7 6 8 9 16 15 17
243,115,3 5 9 12 4 10 1 2 14 13 6 7 8 11 16 15 17
244,119,3 5 9 12 4 10 1 2 14 13 6 7 11 8 16 15 17
245,175,3 5 9 12 4 8 1 2 14 13 6 7 10 11 16 15 17
246,153,3 5 9 12 4 10 1 2 14 13 17 7 8 11 16 15 6
247,179,3 5 9 12 4 10 8 2 14 13 6 7 1 11 16 15 17
248,147,3 5 9 12 4 10 1 2 14 8 6 7 13 11 16 15 17
249,121,3 5 9 12 14 10 1 2 4 13 6 7 8 11 16 15 17
