Iteration,Cost,Temperature,Sequence
0,546,10,24 21 12 10 1 11 18 9 16 2 19 23 13 20 22 6 17 14 4 3 7 8 15 5
1,554,9.9,24 21 12 10 1 11 18 9 16 2 19 23 13 20 22 7 17 14 4 3 6 8 15 5
2,532,9.799999,24 21 12 10 15 11 18 9 16 2 19 23 13 20 22 7 17 14 4 3 6 8 1 5
3,532,9.699999,24 21 12 10 15 11 18 9 16 2 19 23 13 20 22 7 17 14 4 3 6 8 1 5
4,534,9.599998,24 21 12 10 15 11 18 9 16 2 13 23 19 20 22 7 17 14 4 3 6 8 1 5
5,548,9.499998,24 21 12 10 15 11 18 9 16 2 13 23 19 20 22 7 17 6 4 3 14 8 1 5
6,548,9.399998,24 21 12 10 15 11 18 9 16 2 13 23 19 20 22 7 17 6 4 3 14 8 1 5
7,516,9.299997,24 21 19 10 15 11 18 9 16 2 13 23 12 20 22 7 17 6 4 3 14 8 1 5
8,516,9.199997,24 21 19 10 15 11 18 9 16 2 13 23 12 20 22 7 17 6 4 3 14 8 1 5
9,492,9.099997,24 21 19 18 15 11 10 9 16 2 13 23 12 20 22 7 17 6 4 3 14 8 1 5
10,492,8.999996,24 21 19 18 15 11 10 9 16 2 13 23 12 20 22 7 17 6 4 14 3 8 1 5
11,486,8.899996,24 21 19 18 15 11 10 9 16 2 13 22 12 20 23 7 17 6 4 14 3 8 1 5
12,486,8.799995,24 21 19 18 15 11 10 9 16 2 13 22 12 20 23 7 17 6 4 14 3 8 1 5
13,486,8.699995,24 21 19 18 15 11 10 9 16 2 13 22 12 20 23 7 17 6 4 14 3 8 1 5
14,486,8.599995,24 21 19 18 15 11 10 9 16 2 13 22 12 20 23 7 17 6 4 14 3 8 1 5
15,486,8.499994,24 21 19 18 15 11 10 9 16 2 13 22 12 20 23 7 17 6 4 14 3 8 1 5
16,484,8.399994,24 21 19 18 15 10 11 9 16 2 13 22 12 20 23 7 17 6 4 14 3 8 1 5
17,464,8.299994,24 21 19 18 15 10 11 9 22 2 13 16 12 20 23 7 17 6 4 14 3 8 1 5
18,464,8.199993,24 21 19 18 15 10 11 9 22 2 13 16 12 20 23 7 17 6 4 14 3 8 1 5
19,464,8.099993,24 21 19 18 15 10 11 9 22 2 13 16 12 20 23 7 17 6 4 14 3 8 1 5
20,464,7.999993,24 21 19 18 15 10 11 9 22 2 13 16 12 20 23 7 17 6 4 14 3 8 1 5
21,464,7.899993,24 21 19 18 15 10 11 9 22 2 13 16 12 20 23 7 17 6 4 14 3 8 1 5
22,434,7.799993,24 21 19 18 15 10 11 9 22 23 13 16 12 20 2 7 17 6 4 14 3 8 1 5
23,434,7.699993,24 21 19 18 15 9 11 10 22 23 13 16 12 20 2 7 17 6 4 14 3 8 1 5
24,438,7.599993,24 21 19 18 15 9 11 10 22 23 13 16 12 20 2 7 17 6 4 8 3 14 1 5
25,438,7.499993,24 21 19 18 15 9 11 10 22 23 13 16 12 20 2 7 17 6 4 8 3 14 1 5
26,420,7.399993,24 21 19 18 15 9 11 10 22 23 13 16 12 1 2 7 17 6 4 8 3 14 20 5
27,420,7.299994,24 21 19 18 15 9 11 10 22 23 13 16 12 1 2 7 17 6 4 8 3 14 20 5
28,414,7.199994,24 21 19 22 15 9 11 10 18 23 13 16 12 1 2 7 17 6 4 8 3 14 20 5
29,414,7.099994,24 21 19 22 15 9 11 10 18 23 13 16 12 1 2 7 17 6 4 8 3 14 20 5
30,412,6.999994,24 21 19 22 15 9 11 10 23 18 13 16 12 1 2 7 17 6 4 8 3 14 20 5
31,412,6.899994,24 21 19 22 15 9 11 10 23 18 13 16 12 1 2 7 17 6 4 8 3 14 20 5
32,412,6.799994,24 21 19 22 15 9 11 10 23 18 13 16 12 1 2 7 17 6 4 8 3 14 20 5
33,408,6.699994,13 21 19 22 15 9 11 10 23 18 24 16 12 1 2 7 17 6 4 8 3 14 20 5
34,408,6.599994,13 21 19 22 15 9 11 10 23 18 24 16 12 1 2 7 17 6 4 8 3 14 20 5
35,408,6.499994,13 21 19 22 15 9 11 10 23 18 24 16 12 1 2 7 17 6 4 8 3 14 20 5
36,412,6.399994,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 7 17 6 4 8 3 16 20 5
37,412,6.299994,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 7 17 6 4 8 3 16 20 5
38,412,6.199995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 7 17 3 4 8 6 16 20 5
39,406,6.099995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 7 17 8 4 3 6 16 20 5
40,406,5.999995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 7 17 8 4 3 6 16 20 5
41,406,5.899995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 7 17 8 4 3 6 16 20 5
42,406,5.799995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 7 17 8 4 3 6 16 20 5
43,366,5.699995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
44,366,5.599995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
45,366,5.499995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
46,366,5.399995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
47,366,5.299995,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
48,366,5.199996,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
49,366,5.099996,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
50,366,4.999996,13 21 19 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
51,362,4.899996,13 19 21 22 15 9 11 10 23 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
52,362,4.799996,23 19 21 22 15 9 11 10 13 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
53,362,4.699996,23 19 21 22 15 9 11 10 13 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
54,362,4.599996,23 19 21 22 15 9 11 10 13 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
55,362,4.499996,23 19 21 22 15 9 11 10 13 18 24 14 12 1 2 4 17 8 7 3 6 16 20 5
