Iteration,Cost,Temperature,Sequence
0,546,10,24 21 12 10 1 11 18 9 16 2 19 23 13 20 22 6 17 14 4 3 7 8 15 5
1,554,9,24 21 12 10 1 11 18 9 16 2 19 23 13 20 22 7 17 14 4 3 6 8 15 5
2,532,8,24 21 12 10 15 11 18 9 16 2 19 23 13 20 22 7 17 14 4 3 6 8 1 5
3,532,7,24 21 12 10 15 11 18 9 16 2 19 23 13 20 22 7 17 14 4 3 6 8 1 5
4,534,6,24 21 12 10 15 11 18 9 16 2 13 23 19 20 22 7 17 14 4 3 6 8 1 5
5,548,5,24 21 12 10 15 11 18 9 16 2 13 23 19 20 22 7 17 6 4 3 14 8 1 5
6,548,4,24 21 12 10 15 11 18 9 16 2 13 23 19 20 22 7 17 6 4 3 14 8 1 5
7,516,3,24 21 19 10 15 11 18 9 16 2 13 23 12 20 22 7 17 6 4 3 14 8 1 5
8,516,2,24 21 19 10 15 11 18 9 16 2 13 23 12 20 22 7 17 6 4 3 14 8 1 5
9,492,1,24 21 19 18 15 11 10 9 16 2 13 23 12 20 22 7 17 6 4 3 14 8 1 5
