Iteration,Cost,Temperature,Sequence
0,546,10,18 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 15 22 9 20 16
1,540,9.9,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 18 22 9 20 16
2,540,9.799999,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 18 22 9 20 16
3,514,9.699999,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
4,514,9.599998,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
5,514,9.499998,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
6,514,9.399998,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
7,514,9.299997,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
8,504,9.199997,15 10 17 19 14 3 5 13 2 23 21 22 12 24 8 11 4 1 6 18 7 9 20 16
9,496,9.099997,15 18 17 19 14 3 5 13 2 23 21 22 12 24 8 11 4 1 6 10 7 9 20 16
10,458,8.999996,15 18 17 19 14 10 5 13 2 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
11,448,8.899996,15 18 17 19 14 5 10 13 2 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
12,448,8.799995,15 18 17 19 14 5 10 13 2 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
13,428,8.699995,15 18 17 19 14 5 2 13 10 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
14,428,8.599995,15 18 17 19 14 5 2 13 10 23 21 22 12 24 8 11 4 1 6 3 7 9 20 16
15,430,8.499994,15 18 17 19 14 5 2 20 10 23 21 22 12 24 8 11 4 1 6 3 7 9 13 16
16,430,8.399994,15 18 17 19 14 5 2 20 10 23 21 22 12 24 8 11 4 1 6 3 7 9 13 16
17,432,8.299994,15 18 17 19 14 5 2 20 10 23 21 22 12 24 13 11 4 1 6 3 7 9 8 16
18,432,8.199993,15 18 17 19 14 5 2 20 10 23 21 22 12 24 13 11 4 1 6 3 7 9 8 16
19,432,8.099993,15 18 17 19 14 5 2 20 10 23 21 22 12 24 13 11 4 1 6 3 7 9 8 16
20,438,7.999993,15 18 17 19 14 5 2 20 10 23 21 13 12 24 22 11 4 1 6 3 7 9 8 16
21,438,7.899993,15 18 17 19 14 5 2 20 10 23 21 13 12 24 22 11 4 1 6 3 7 9 8 16
22,438,7.799993,15 18 17 19 14 5 2 20 10 23 21 13 12 24 22 11 4 1 6 3 7 9 8 16
23,438,7.699993,15 18 17 19 14 5 2 20 10 23 21 13 12 24 22 11 4 1 6 3 7 9 8 16
24,446,7.599993,15 18 17 19 14 5 2 20 10 23 21 13 12 24 22 11 4 1 6 9 7 3 8 16
25,470,7.499993,15 18 17 19 14 5 2 20 10 23 12 13 21 24 22 11 4 1 6 9 7 3 8 16
26,460,7.399993,15 24 17 19 14 5 2 20 10 23 12 13 21 18 22 11 4 1 6 9 7 3 8 16
27,460,7.299994,15 24 17 19 14 5 2 20 10 23 12 13 21 18 22 11 4 1 6 9 7 3 8 16
28,478,7.199994,15 24 17 19 14 5 2 20 9 23 12 13 21 18 22 11 4 1 6 10 7 3 8 16
29,450,7.099994,15 24 17 19 14 5 2 20 16 23 12 13 21 18 22 11 4 1 6 10 7 3 8 9
30,434,6.999994,15 24 17 19 14 5 2 20 18 23 12 13 21 16 22 11 4 1 6 10 7 3 8 9
31,434,6.899994,15 24 17 19 14 5 2 20 18 23 12 13 21 16 22 11 4 1 6 10 7 3 8 9
32,424,6.799994,15 24 20 19 14 5 2 17 18 23 12 13 21 16 22 11 4 1 6 10 7 3 8 9
