Iteration,Cost,Temperature,Sequence
0,546,10,18 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 15 22 9 20 16
1,540,9,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 18 22 9 20 16
2,540,8,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 6 1 18 22 9 20 16
3,514,7,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
4,514,6,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
5,514,5,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
6,514,4,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
7,514,3,15 10 17 19 14 3 5 13 2 23 21 7 12 24 8 11 4 1 6 18 22 9 20 16
8,504,2,15 10 17 19 14 3 5 13 2 23 21 22 12 24 8 11 4 1 6 18 7 9 20 16
9,496,1,15 18 17 19 14 3 5 13 2 23 21 22 12 24 8 11 4 1 6 10 7 9 20 16
